ts,datetime_utc,equity,B&H BTC,Equiponderado,B&H BTC filtrado
1575100799999,2019-11-30 07:59,9996.62742280,7675.4951117308000000,7393.4872685934000000,6963.61583713
1575115199999,2019-11-30 11:59,9996.62742280,7583.6641425229000000,7278.8027446167000000,6963.61583713
1575129599999,2019-11-30 15:59,9996.62742280,7467.9616777060000000,7207.6984013355000000,6963.61583713
1575143999999,2019-11-30 19:59,9996.62742280,7435.2745675360000000,7178.8951219470000000,6963.61583713
1575158399999,2019-11-30 23:59,9996.62742280,7470.4280687461000000,7223.0900384913000000,6963.61583713
1575172799999,2019-12-01 03:59,9996.62742280,7219.9952789194000000,7021.1948229042000000,6963.61583713
1575187199999,2019-12-01 07:59,9996.62742280,7208.4854540656000000,7019.2836049353000000,6963.61583713
1575201599999,2019-12-01 11:59,9996.62742280,7244.5007063620000000,7043.8358888745000000,6963.61583713
1575215999999,2019-12-01 15:59,9996.62742280,7236.9925762078000000,7078.3543969134000000,6963.61583713
1575230399999,2019-12-01 19:59,9996.62742280,7288.6679258311000000,7103.0320966113000000,6963.61583713
1575244799999,2019-12-01 23:59,9996.62742280,7320.8597767561000000,7134.5854941288000000,6963.61583713
1575259199999,2019-12-02 03:59,9996.62742280,7289.1136591516000000,7087.9978578993000000,6963.61583713
1575273599999,2019-12-02 07:59,9996.62742280,7184.2375614304000000,6995.9852412207000000,6963.61583713
1575287999999,2019-12-02 11:59,9996.62742280,7228.7613675559000000,6999.2124138177000000,6963.61583713
1575302399999,2019-12-02 15:59,9996.62742280,7239.5084931724000000,6996.0524604342000000,6963.61583713
1575316799999,2019-12-02 19:59,9996.62742280,7205.0582600902000000,6958.5484166196000000,6963.61583713
1575331199999,2019-12-02 23:59,9996.62742280,7225.1657854372000000,6978.6306902436000000,6963.61583713
1575345599999,2019-12-03 03:59,9996.62742280,7279.5452505382000000,7006.6226103036000000,6963.61583713
1575359999999,2019-12-03 07:59,9996.62742280,7224.7200521167000000,6964.6928525331000000,6963.61583713
1575374399999,2019-12-03 11:59,9996.62742280,7197.8472854830000000,6945.2597566815000000,6963.61583713
1575388799999,2019-12-03 15:59,9996.62742280,7265.9256213007000000,7049.2026126786000000,6963.61583713
1575403199999,2019-12-03 19:59,9996.62742280,7251.6126291202000000,7029.3004123011000000,6963.61583713
1575417599999,2019-12-03 23:59,9996.62742280,7223.6106714079000000,6980.4967162497000000,6963.61583713
1575431999999,2019-12-04 03:59,9996.62742280,7082.7391317601000000,6843.4662607728000000,6963.61583713
1575446399999,2019-12-04 07:59,9996.62742280,7063.0377189940000000,6806.3121658590000000,6963.61583713
1575460799999,2019-12-04 11:59,9996.62742280,7132.1164784866000000,6885.4352552673000000,6963.61583713
1575475199999,2019-12-04 15:59,9996.62742280,7395.9113627434000000,7033.3709376012000000,6963.61583713
1575489599999,2019-12-04 19:59,9996.62742280,7408.6791460795000000,7035.4247739090000000,6963.61583713
1575503999999,2019-12-04 23:59,9996.62742280,7126.1535571768000000,6867.1415242104000000,6963.61583713
1575518399999,2019-12-05 03:59,9996.62742280,7155.1559385640000000,6843.5415442140000000,6963.61583713
