ts,datetime_utc,equity,B&H BTC (OOS)
1664035199999,2022-09-24 15:59,10745.69727345921802995790321,4591.219927009631534387757731
1664049599999,2022-09-24 19:59,10798.22155754612055056240678,4586.216873098393042631709613
1664063999999,2022-09-24 23:59,10702.00762423055587794795721,4542.332119980619708034512110
1664078399999,2022-09-25 03:59,10744.51644536524619165944244,4574.302210640870665191562391
1664092799999,2022-09-25 07:59,10832.73553634526446900791560,4584.966109620583419692697583
1664107199999,2022-09-25 11:59,10828.79487973988484754775169,4589.731494464061541638837465
1664121599999,2022-09-25 15:59,10788.80840153441730528248375,4558.714480772506208871015160
1664135999999,2022-09-25 19:59,10741.68180756997605855335319,4541.129370455892988087400734
1664150399999,2022-09-25 23:59,10713.36210279961705325730556,4515.175428116929775815502364
1664164799999,2022-09-26 03:59,10669.30151462400140062317457,4529.822084504869333494796782
1664179199999,2022-09-26 07:59,10623.39047442338689805293236,4540.094669766956428611941646
1664193599999,2022-09-26 11:59,10600.45596491999028206290625,4531.797858674230791611508683
1664207999999,2022-09-26 15:59,10682.10886175831126682461487,4588.660783310312804919452887
1664222399999,2022-09-26 19:59,10676.52184669938001757164025,4610.096612664174845653499742
1664236799999,2022-09-26 23:59,10690.84245966633257050565108,4616.110360287808445389056621
1664251199999,2022-09-27 03:59,10764.84110422439941417555331,4825.263941312242168407494305
1664265599999,2022-09-27 07:59,10762.55480886985236876649546,4845.597850442851585477421157
1664279999999,2022-09-27 11:59,10752.81718427928465025023803,4856.525826164520306434009944
1664294399999,2022-09-27 15:59,10709.62594507865088235998051,4774.534799182501012314858614
1664308799999,2022-09-27 19:59,10488.48919396157225127394004,4580.044679429585863022880577
1664323199999,2022-09-27 23:59,10554.88301907977511660147374,4580.414386868324216060515610
1664337599999,2022-09-28 03:59,10556.78678467456229553559657,4500.355921497891767365365592
1664351999999,2022-09-28 07:59,10528.65839974863585213121032,4508.957621192693838364367707
1664366399999,2022-09-28 11:59,10568.61573422290477124521746,4550.717756886548715569961283
1664380799999,2022-09-28 15:59,10613.54313523485336617344979,4678.521297202619899411121363
1664395199999,2022-09-28 19:59,10541.91283970451079270002331,4692.668608478497265974648983
1664409599999,2022-09-28 23:59,10545.41494109300130553967676,4660.523266889493712897161315
1664423999999,2022-09-29 03:59,10522.60877988217897102712743,4683.253072278939989262930788
1664438399999,2022-09-29 07:59,10497.39893860866089219024229,4647.773161648328823397942719
1664452799999,2022-09-29 11:59,10520.71393449919152070944451,4672.579570508610654163415465
1664467199999,2022-09-29 15:59,10504.08943633905268734751943,4630.761818071056293367541105
1664481599999,2022-09-29 19:59,10537.60483653379038640303718,4658.734747137155576448861964
1664495999999,2022-09-29 23:59,10662.28021003626939103956285,4703.421333271413391010800384
1664510399999,2022-09-30 03:59,10622.81665738429672389196625,4656.994241337900342992463266
1664524799999,2022-09-30 07:59,10658.70228684748118496017012,4698.581526800656769427214489
1664539199999,2022-09-30 11:59,10590.22303427212853022302521,4666.157704283772378996703029
1664553599999,2022-09-30 15:59,10585.71385627573360710208837,4742.912809682101101849088071
1664567999999,2022-09-30 19:59,10567.57957947359438287602944,4675.095501650154770939009720
1664582399999,2022-09-30 23:59,10569.03918192422130027268876,4662.873549892901814350698315
1664596799999,2022-10-01 03:59,10572.15342900553733846615567,4661.298692231782596216356873
1664611199999,2022-10-01 07:59,10547.49641129932817612679869,4635.800882447106962367514713
1664625599999,2022-10-01 11:59,10542.51073439099897523380366,4636.329035931018895278421904
1664639999999,2022-10-01 15:59,10562.45344202431577880578381,4640.868755195007373162628713
1664654399999,2022-10-01 19:59,10547.02158492710634747032298,4625.312234396146803786816907
1664668799999,2022-10-01 23:59,10546.54675855488451881384726,4636.067359886717073972563341
1664683199999,2022-10-02 03:59,10543.46038713544263254675509,4636.038551514867332177422949
1664697599999,2022-10-02 07:59,10547.73382448543909045503655,4629.899967613218184662924370
1664711999999,2022-10-02 11:59,10511.88443338269102689111984,4607.614291289788760972235945
1664726399999,2022-10-02 15:59,10506.66134328825091166988694,4595.973308364838930585922449
1664740799999,2022-10-02 19:59,10514.25856524380017017349843,4623.987049291058681210358864
1664755199999,2022-10-02 23:59,10469.50818015056849373302537,4575.053629006618097014807622
1664769599999,2022-10-03 03:59,10469.50818015056849373302537,4601.819007152682369849827040
1664783999999,2022-10-03 07:59,10469.50818015056849373302537,4608.886661046485690257603268
1664798399999,2022-10-03 11:59,10483.55459183790685083503044,4620.333187461449763526719116
1664812799999,2022-10-03 15:59,10508.04388551269047866208639,4642.061901929117512511359958
1664827199999,2022-10-03 19:59,10515.49714880501593060945125,4691.386635931183756090901528
1664841599999,2022-10-03 23:59,10539.63152518016501310568031,4712.440754358036718039338186
1664855999999,2022-10-04 03:59,10513.72256230684320395531676,4705.044204885615512137042480
1664870399999,2022-10-04 07:59,10540.69627707906864909816100,4793.807599949978273263781018
1664884799999,2022-10-04 11:59,10573.70358594508136486506251,4786.843176055303194288591196
1664899199999,2022-10-04 15:59,10590.38469902790499541392671,4825.422387357415748280766462
1664913599999,2022-10-04 19:59,10612.03465430561226059436748,4854.324386415669204255364971
1664927999999,2022-10-04 23:59,10595.04337876909731133381418,4882.587799897920050437684785
1664942399999,2022-10-05 03:59,10554.67163139573481223763195,4847.059875314225981580796063
1664956799999,2022-10-05 07:59,10580.12331863218340093457650,4855.882439193209406342541184
1664971199999,2022-10-05 11:59,10530.65113420490251024250728,4808.072545410908752157465239
1664985599999,2022-10-05 15:59,10568.25184251508661133368797,4801.895550346793282249446138
1664999999999,2022-10-05 19:59,10616.78119859721592140480467,4830.168566619660709030146083
1665014399999,2022-10-05 23:59,10595.50564362978313332472046,4839.480872820089744309277872
1665028799999,2022-10-06 03:59,10659.34944058592038811360623,4886.877846605877432764008195
1665043199999,2022-10-06 07:59,10633.63454216748508661896155,4853.925870605081109422589545
1665057599999,2022-10-06 11:59,10643.44194620801939298837615,4860.357339620535965187682111
1665071999999,2022-10-06 15:59,10600.55542975050475634373127,4803.888129399733756413323267
1665086399999,2022-10-06 19:59,10603.13282743987794106985545,4804.036972654290755688215294
1665100799999,2022-10-06 23:59,10555.21831094853402350037594,4792.045487871835733461027026
1665115199999,2022-10-07 03:59,10542.75917718115245070412781,4797.137367596277595752091354
1665129599999,2022-10-07 07:59,10539.40999052343878567179563,4784.202408635743529734055241
1665143999999,2022-10-07 11:59,10540.56816265557750531705952,4801.223355003632640362836986
1665158399999,2022-10-07 15:59,10517.03750817900735954143912,4700.093966322768213672085081
1665172799999,2022-10-07 19:59,10607.10512721677356496757568,4671.686510981268658514063306
1665187199999,2022-10-07 23:59,10601.47840847002783736299595,4688.676248279653882198109626
1665201599999,2022-10-08 03:59,10620.71844172310596968970484,4682.600082517012508573081897
1665215999999,2022-10-08 07:59,10602.29215916411092340195102,4681.438144852406256169086077
1665230399999,2022-10-08 11:59,10603.11278585478963358274519,4689.665335713161683831263092
1665244799999,2022-10-08 15:59,10599.58615388384986704788198,4678.542903481507205757476657
1665259199999,2022-10-08 19:59,10592.10738709381759296552408,4673.777518638029083811336775
1665273599999,2022-10-08 23:59,10586.78362759929941300312061,4661.757225483724319789008116
1665287999999,2022-10-09 03:59,10562.64925122415033050689156,4649.422440936726541169730174
1665302399999,2022-10-09 07:59,10585.00904110112668634898612,4659.356527829579170193975430
1665316799999,2022-10-09 11:59,10593.17213899272122895800478,4673.854340962961728598377821
1665331199999,2022-10-09 15:59,10624.04994406092667273994490,4690.039844547208327168088191
1665345599999,2022-10-09 19:59,10668.05968921561029376248024,4674.000783519864582723674815
1665359999999,2022-10-09 23:59,10641.79580904265393928128979,4666.813094743354004836146953
1665374399999,2022-10-10 03:59,10637.53680144703939531136702,4670.166869366194778820407615
1665388799999,2022-10-10 07:59,10605.94916177956486086777310,4660.386427123207439370244452
1665403199999,2022-10-10 11:59,10590.68771789527941164221649,4641.029601937835098185495903
1665417599999,2022-10-10 15:59,10607.72374827773758752190759,4626.001234622886461720591288
1665431999999,2022-10-10 19:59,10601.69015418395031689785033,4612.214027995130867596318571
1665446399999,2022-10-10 23:59,10533.50788125806240152691031,4593.075666296285735024717997
1665460799999,2022-10-11 03:59,10533.50788125806240152691031,4572.158387635719046603198203
1665475199999,2022-10-11 07:59,10533.50788125806240152691031,4581.607533602434355409246855
1665489599999,2022-10-11 11:59,10523.56336791382806686855940,4598.311587879976306291484286
1665503999999,2022-10-11 15:59,10561.18849333612014569534368,4596.851963706256055337704413
1665518399999,2022-10-11 19:59,10521.64371865758867509168265,4561.237614007012761095394513
1665532799999,2022-10-11 23:59,10517.80442014510989153792916,4575.821852255944544885218082
1665547199999,2022-10-12 03:59,10517.42049029386201318255381,4573.116265999722961291616245
1665561599999,2022-10-12 07:59,10530.85803508753775562069105,4588.403908661319273912784390
1665575999999,2022-10-12 11:59,10535.84912315376017424057060,4588.934462842885351973286614
1665590399999,2022-10-12 15:59,10553.50989631116257858783669,4594.384046517794841554010811
1665604799999,2022-10-12 19:59,10527.40266642630685042231290,4594.350436750636809459680354
1665619199999,2022-10-12 23:59,10525.48301717006745864543615,4598.755716945993158966565333
1665633599999,2022-10-13 03:59,10467.89353948288570533913368,4582.822286615431801104333395
1665647999999,2022-10-13 07:59,10464.88109869138691298501106,4562.687635390116431450794256
1665662399999,2022-10-13 11:59,10464.88109869138691298501106,4502.168448226771355309615270
1665676799999,2022-10-13 15:59,10464.88109869138691298501106,4551.476377345258582841991611
1665691199999,2022-10-13 19:59,10464.88109869138691298501106,4650.229075348519311433661157
1665705599999,2022-10-13 23:59,10464.88109869138691298501106,4651.475037431020644073483121
1665719999999,2022-10-14 03:59,10464.88109869138691298501106,4757.518654209920191985266934
1665734399999,2022-10-14 07:59,10464.88109869138691298501106,4715.626480145087331551946561
1665748799999,2022-10-14 11:59,10464.88109869138691298501106,4704.559263959478191918845877
1665763199999,2022-10-14 15:59,10464.88109869138691298501106,4647.504283511064566643299058
1665777599999,2022-10-14 19:59,10464.88109869138691298501106,4601.792599478486773204281681
1665791999999,2022-10-14 23:59,10464.88109869138691298501106,4603.893209925863779099935281
1665806399999,2022-10-15 03:59,10464.88109869138691298501106,4609.669288481737009025583924
1665820799999,2022-10-15 07:59,10464.88109869138691298501106,4602.179111800804142289081943
1665835199999,2022-10-15 11:59,10464.88109869138691298501106,4601.588540177884435488703902
1665849599999,2022-10-15 15:59,10464.88109869138691298501106,4592.134592815860836383465184
1665863999999,2022-10-15 19:59,10464.88109869138691298501106,4585.945594263474640727470919
1665878399999,2022-10-15 23:59,10464.88109869138691298501106,4578.076107353186840354953774
1665892799999,2022-10-16 03:59,10464.88109869138691298501106,4591.049477476187228766510410
1665907199999,2022-10-16 07:59,10464.88109869138691298501106,4593.661436523897151525905973
1665921599999,2022-10-16 11:59,10464.88109869138691298501106,4596.153360688899816805549901
1665935999999,2022-10-16 15:59,10464.88109869138691298501106,4599.466323451620123246695008
1665950399999,2022-10-16 19:59,10464.88109869138691298501106,4651.537455570028417962953971
1665964799999,2022-10-16 23:59,10464.88109869138691298501106,4624.551213239782791365191546
1665979199999,2022-10-17 03:59,10464.88109869138691298501106,4606.161869209030945467241170
1665993599999,2022-10-17 07:59,10464.88109869138691298501106,4632.377487592295979044998102
1666007999999,2022-10-17 11:59,10464.88109869138691298501106,4671.268789589447402484527618
1666022399999,2022-10-17 15:59,10464.88109869138691298501106,4689.900604083267908491576296
1666036799999,2022-10-17 19:59,10464.88109869138691298501106,4687.896021542056708579724003
1666051199999,2022-10-17 23:59,10464.88109869138691298501106,4693.422427541898842947489246
1666065599999,2022-10-18 03:59,10464.88109869138691298501106,4692.951890801686393626862840
1666079999999,2022-10-18 07:59,10464.88109869138691298501106,4721.044854750492934187935333
1666094399999,2022-10-18 11:59,10447.36138683224170715788207,4696.718585421040133341469124
1666108799999,2022-10-18 15:59,10405.87870149212304594630244,4651.446229059170902278342729
1666123199999,2022-10-18 19:59,10405.87870149212304594630244,4613.323150311345926709223672
1666137599999,2022-10-18 23:59,10405.87870149212304594630244,4640.026110318402425654772241
1666151999999,2022-10-19 03:59,10405.87870149212304594630244,4629.028514364763495359927505
1666166399999,2022-10-19 07:59,10405.87870149212304594630244,4613.779282865633505132279883
1666180799999,2022-10-19 11:59,10405.87870149212304594630244,4609.633278016924831781658434
1666195199999,2022-10-19 15:59,10405.87870149212304594630244,4625.379453930462867975477822
1666209599999,2022-10-19 19:59,10405.87870149212304594630244,4617.255493068835681745887212
1666223999999,2022-10-19 23:59,10405.87870149212304594630244,4591.179115149511066844642175
1666238399999,2022-10-20 03:59,10405.87870149212304594630244,4571.522202757370581960514541
1666252799999,2022-10-20 07:59,10405.87870149212304594630244,4596.453447895667960504928987
1666267199999,2022-10-20 11:59,10405.87870149212304594630244,4611.373783816180065238057131
1666281599999,2022-10-20 15:59,10405.87870149212304594630244,4622.227337910570286557199905
1666295999999,2022-10-20 19:59,10405.87870149212304594630244,4576.738918759827992030520568
1666310399999,2022-10-20 23:59,10405.87870149212304594630244,4571.481390897250114417398985
1666324799999,2022-10-21 03:59,10405.87870149212304594630244,4573.846078086583086768506181
1666339199999,2022-10-21 07:59,10405.87870149212304594630244,4568.106009995522034086783028
1666353599999,2022-10-21 11:59,10405.87870149212304594630244,4548.369874580794759266019316
1666367999999,2022-10-21 15:59,10405.87870149212304594630244,4601.809404362065789251446910
1666382399999,2022-10-21 19:59,10405.87870149212304594630244,4606.843667342808167952230452
1666396799999,2022-10-21 23:59,10405.87870149212304594630244,4600.877933672257471208574227
1666411199999,2022-10-22 03:59,10405.87870149212304594630244,4597.721016257056599491106245
1666425599999,2022-10-22 07:59,10405.87870149212304594630244,4600.688278557580004390566645
1666439999999,2022-10-22 11:59,10405.87870149212304594630244,4604.308530620030889979875936
1666454399999,2022-10-22 15:59,10405.87870149212304594630244,4617.990106551004097521967214
1666468799999,2022-10-22 19:59,10405.87870149212304594630244,4605.549691307223932320507835
1666483199999,2022-10-22 23:59,10405.87870149212304594630244,4610.475922893529779289514907
1666497599999,2022-10-23 03:59,10405.87870149212304594630244,4608.853051279327658163272811
1666511999999,2022-10-23 07:59,10405.87870149212304594630244,4600.397794141428441289567690
1666526399999,2022-10-23 11:59,10405.87870149212304594630244,4597.855455325688727868428075
1666540799999,2022-10-23 15:59,10405.87870149212304594630244,4607.064531526989521714973460
1666555199999,2022-10-23 19:59,10405.87870149212304594630244,4681.411737178210659523540717
1666569599999,2022-10-23 23:59,10405.87870149212304594630244,4698.353460523512980215686384
1666583999999,2022-10-24 03:59,10405.87870149212304594630244,4655.517812280601075991518164
1666598399999,2022-10-24 07:59,10405.87870149212304594630244,4638.816158700713270258875767
1666612799999,2022-10-24 11:59,10405.87870149212304594630244,4663.118421053624619609391649
1666627199999,2022-10-24 15:59,10348.90784227908066032396529,4633.909132695640584486628956
1666641599999,2022-10-24 19:59,10356.76073433952358654100618,4643.816811914297616865328852
1666655999999,2022-10-24 23:59,10351.63088232165485038268913,4640.573469383547519762439693
1666670399999,2022-10-25 03:59,10369.55928041682369599110361,4643.526327498146053764329897
1666684799999,2022-10-25 07:59,10364.69503426427114389362067,4635.059066871976111142649613
1666699199999,2022-10-25 11:59,10357.59671013484445229820144,4633.949944555761052029744512
1666713599999,2022-10-25 15:59,10521.10199953846922502365128,4741.105084348529804204028459
1666727999999,2022-10-25 19:59,10833.32198234329477294684893,4867.060087470909222857013371
1666742399999,2022-10-25 23:59,10713.47646626508451369016319,4820.709817862328819625717299
1666756799999,2022-10-26 03:59,10792.70248939686724897373628,4861.785754724752329196726559
1666771199999,2022-10-26 07:59,10851.69481687342656785671098,4884.253884069896784256637469
1666785599999,2022-10-26 11:59,10914.82548203141846464902800,4947.404235862184944353972279
1666799999999,2022-10-26 15:59,10978.79715809447994656218270,5004.744899331441842431327988
1666814399999,2022-10-26 19:59,10952.73842967495882124643909,4984.790300430187358997416300
1666828799999,2022-10-26 23:59,10965.99922528174106845446552,4986.722862041774204421417613
1666843199999,2022-10-27 03:59,10939.71364472588809476188429,4982.819327656134191179894465
1666857599999,2022-10-27 07:59,10935.12080913530081483225703,4971.941766585202518364801364
1666871999999,2022-10-27 11:59,10906.16673628792691802111560,4951.012484436365104195306406
1666886399999,2022-10-27 15:59,10874.22658537304470132081051,4936.668315952847835364986106
1666900799999,2022-10-27 19:59,10930.34271408222434270205513,4952.632955352913080171953469
1666915199999,2022-10-27 23:59,10787.96202430099446044202841,4872.334420217066116517300182
1666929599999,2022-10-28 03:59,10758.25771572840853544394074,4871.782259756612732110442665
1666943999999,2022-10-28 07:59,10707.99144310622021031325471,4820.695413676403948728147103
1666958399999,2022-10-28 11:59,10732.33582455151129343797083,4843.197152788706435882388471
1666972799999,2022-10-28 15:59,10879.67456208750024902773148,4917.822839367808411043979520
1666987199999,2022-10-28 19:59,10938.81283428620466698537782,4947.740333533765265297276855
1667001599999,2022-10-28 23:59,10925.54689392540366208279855,4943.570321708515140450705079
1667015999999,2022-10-29 03:59,11041.03787491971572237019835,4982.564853704794805322821000
1667030399999,2022-10-29 07:59,11040.03899157007589125315725,4986.886109482256074593879835
1667044799999,2022-10-29 11:59,11070.79972191926688704728010,4969.269790096138966865529984
1667059199999,2022-10-29 15:59,11128.26128814189337499805792,5023.151048245772704376443593
1667073599999,2022-10-29 19:59,11110.01853970589199251929452,5002.416222606921047324146282
1667087999999,2022-10-29 23:59,11101.45437870673114918010585,4995.864718708758934079302082
1667102399999,2022-10-30 03:59,11120.99198596211170622213219,4987.661534824544957913075393
1667116799999,2022-10-30 07:59,11171.31581722592118443377099,5005.750791648528660111646683
1667131199999,2022-10-30 11:59,11109.94558111867589844526350,4986.302739952298803242286893
1667145599999,2022-10-30 15:59,11058.63725242376375193759925,4963.942642001590879914152454
1667159999999,2022-10-30 19:59,11083.63070105586676957595055,4956.930204153832897947061977
1667174399999,2022-10-30 23:59,11078.64801187190887239393491,4952.126408147888453607401572
1667188799999,2022-10-31 03:59,11045.25409173460862700655199,4925.380235583057341969142416
1667203199999,2022-10-31 07:59,11057.06695681299778799236178,4932.721569009433209430752370
1667217599999,2022-10-31 11:59,11237.45729993736022933725086,4976.867998171508365333808436
1667231999999,2022-10-31 15:59,11074.74054862084210137174769,4897.882644652478798507638029
1667246399999,2022-10-31 19:59,11082.69828060832842868346160,4890.726164945472107564845591
1667260799999,2022-10-31 23:59,11097.33370687073327156001035,4919.299268425107678044924622
1667275199999,2022-11-01 03:59,11145.12316953547114810928820,4917.337898441671090825782917
1667289599999,2022-11-01 07:59,11147.97385343624661166504350,4945.411656809244470190095149
1667303999999,2022-11-01 11:59,11122.68036571880092568023848,4926.993504406642882497004381
1667318399999,2022-11-01 15:59,11063.94748839620173058701519,4908.078407589633248837741847
1667332799999,2022-11-01 19:59,11096.86364548763078568125521,4909.866927341971385286041198
1667347199999,2022-11-01 23:59,11098.52401971465641598754154,4917.589971695356331533261349
1667361599999,2022-11-02 03:59,11137.93784306037616469933035,4926.405333481377320846221373
1667375999999,2022-11-02 07:59,11061.09154222636235359819391,4902.710447634964694343248760
1667390399999,2022-11-02 11:59,10993.08381477527435053082569,4905.036723661831344300835433
1667404799999,2022-11-02 15:59,10950.66991576736217319639473,4899.683167893087660703912543
1667419199999,2022-11-02 19:59,10914.72429230425445936495944,4861.668120539699216866569958
1667433599999,2022-11-02 23:59,10847.32358027862187424969301,4837.939624926128558269266888
1667447999999,2022-11-03 03:59,10961.39228992871379306864726,4876.060302976299388688790911
1667462399999,2022-11-03 07:59,10958.90730585221843895905180,4874.250176945073945894136266
1667476799999,2022-11-03 11:59,10904.41314712535856931267982,4832.850145899340841127797593
1667491199999,2022-11-03 15:59,10923.82370837349781261016625,4861.173576822945316049993224
1667505599999,2022-11-03 19:59,11004.10251545335288132582981,4864.512947259861219136683691
1667519999999,2022-11-03 23:59,10934.68754796449364523892083,4851.378730394033105702259865
1667534399999,2022-11-04 03:59,11032.91126318348953276080427,4878.739481558325375636847389
1667548799999,2022-11-04 07:59,11150.59205921105817476554187,4948.304497482489375452109536
1667563199999,2022-11-04 11:59,11169.32664112456528760372060,4935.556792938978631102485973
1667577599999,2022-11-04 15:59,11329.93793506373935563679798,5002.833943998742303353681970
1667591999999,2022-11-04 19:59,11426.92048917069665551448609,5067.614369498195020026043973
1667606399999,2022-11-04 23:59,11374.78219554769427900579773,5077.212358719467328106984652
1667620799999,2022-11-05 03:59,11408.37806895219141704406356,5148.294615561051062466307457
1667635199999,2022-11-05 07:59,11453.62575038744191009578226,5133.844816380751407053805719
1667649599999,2022-11-05 11:59,11461.75697163981095191369944,5138.696626339778754385366778
1667663999999,2022-11-05 15:59,11445.65712076522392658254532,5113.390872367434732504127233
1667678399999,2022-11-05 19:59,11404.17130909223471979261454,5121.046697186503614562686469
1667692799999,2022-11-05 23:59,11375.06969747212180671703522,5113.426882832246909748052723
1667707199999,2022-11-06 03:59,11367.85266674963965795749705,5097.704713895250325050183661
1667721599999,2022-11-06 07:59,11407.02308768664942945578441,5088.248365835572580795349911
1667735999999,2022-11-06 11:59,11377.73891234452503628356928,5102.794192922038042191652956
1667750399999,2022-11-06 15:59,11374.36443776088970922447469,5099.438017601543123057797261
1667764799999,2022-11-06 19:59,11399.84128414863373347379236,5088.250766533226725944944943
1667779199999,2022-11-06 23:59,11220.33891432800254875142992,5018.889809909665063845260575
1667793599999,2022-11-07 03:59,11307.34962602621404511471809,5020.867984776680667111567508
1667807999999,2022-11-07 07:59,11124.54459217134821158478637,4954.109384410212347172898571
1667822399999,2022-11-07 11:59,11228.45097707244041370681297,4977.569001886518749015557980
1667836799999,2022-11-07 15:59,11247.11623516640717973194876,4985.128798799421825090315909
1667851199999,2022-11-07 19:59,11219.95277437124297790475628,5004.948958632044180146905766
1667865599999,2022-11-07 23:59,11025.98734399786256568714046,4943.399872175070834829457758
1667879999999,2022-11-08 03:59,10841.09280611018644149873582,4837.176203072110400698046494
1667894399999,2022-11-08 07:59,10618.16259441384599723393076,4752.729262389900618543176725
1667908799999,2022-11-08 11:59,10618.16259441384599723393076,4729.236035146436184606186858
1667923199999,2022-11-08 15:59,10618.16259441384599723393076,4686.486812019073505767439816
1667937599999,2022-11-08 19:59,10618.16259441384599723393076,4382.959405512539807018672206
1667951999999,2022-11-08 23:59,10618.16259441384599723393076,4452.721278644343709100727033
1667966399999,2022-11-09 03:59,10618.16259441384599723393076,4396.652984931783740308738648
1667980799999,2022-11-09 07:59,10569.38122018550244392883016,4379.137494847140728863380170
1667995199999,2022-11-09 11:59,10475.86615791978327845985337,4277.674409192350126378918722
1668009599999,2022-11-09 15:59,10433.14271605192620993640138,4109.145433871360624807624153
1668023999999,2022-11-09 19:59,10431.69921589539365559368323,4029.576710822373786629860803
1668038399999,2022-11-09 23:59,10431.69921589539365559368323,3822.677384895182359081158812
1668052799999,2022-11-10 03:59,10431.69921589539365559368323,3929.935754687079352688029164
1668067199999,2022-11-10 07:59,10431.69921589539365559368323,4021.764840655785469847624442
1668081599999,2022-11-10 11:59,10431.69921589539365559368323,3936.652906723377481254930620
1668095999999,2022-11-10 15:59,10431.69921589539365559368323,4214.291189727609886770865742
1668110399999,2022-11-10 19:59,10431.69921589539365559368323,4190.658722020205034157363979
1668124799999,2022-11-10 23:59,10431.69921589539365559368323,4225.596074980979396213874661
1668139199999,2022-11-11 03:59,10431.69921589539365559368323,4096.671408860422427511834316
1668153599999,2022-11-11 07:59,10431.69921589539365559368323,4178.285526310740933144565515
1668167999999,2022-11-11 11:59,10431.69921589539365559368323,4165.470602232914124606281036
1668182399999,2022-11-11 15:59,10431.69921589539365559368323,4050.373954600233217571628963
1668196799999,2022-11-11 19:59,10431.69921589539365559368323,4045.068412784572436966606727
1668211199999,2022-11-11 23:59,10431.69921589539365559368323,4098.157440708338275111159549
1668225599999,2022-11-12 03:59,10431.69921589539365559368323,4059.057278015276223656862189
1668239999999,2022-11-12 07:59,10431.69921589539365559368323,4038.550518653568355816092984
1668254399999,2022-11-12 11:59,10431.69921589539365559368323,4049.329651120680077497789745
1668268799999,2022-11-12 15:59,10431.69921589539365559368323,4065.851252376506997010804691
1668283199999,2022-11-12 19:59,10431.69921589539365559368323,4055.187353396794242509669499
1668297599999,2022-11-12 23:59,10431.69921589539365559368323,4036.164225185348077118630494
1668311999999,2022-11-13 03:59,10431.69921589539365559368323,4060.776177535644150766905592
1668326399999,2022-11-13 07:59,10431.69921589539365559368323,4027.260037586123717270654261
1668340799999,2022-11-13 11:59,10431.69921589539365559368323,3999.469561541739465558555886
1668355199999,2022-11-13 15:59,10431.69921589539365559368323,3980.638489142624912135119496
1668369599999,2022-11-13 19:59,10431.69921589539365559368323,3974.351061986418765345728891
1668383999999,2022-11-13 23:59,10431.69921589539365559368323,3920.395382209506528197369269
1668398399999,2022-11-14 03:59,10431.69921589539365559368323,3874.767722594823814994178036
1668412799999,2022-11-14 07:59,10431.69921589539365559368323,4039.213111206112417104322005
1668427199999,2022-11-14 11:59,10431.69921589539365559368323,4021.212680195332085440766925
1668441599999,2022-11-14 15:59,10431.69921589539365559368323,3984.251539112113362275643688
1668455999999,2022-11-14 19:59,10431.69921589539365559368323,3903.196784215210676498555105
1668470399999,2022-11-14 23:59,10431.69921589539365559368323,3989.921986971204205619110893
1668484799999,2022-11-15 03:59,10431.69921589539365559368323,4038.800191209599451373976383
1668499199999,2022-11-15 07:59,10431.69921589539365559368323,4043.978496049590539050461887
1668513599999,2022-11-15 11:59,10431.69921589539365559368323,4028.851700130821951452160932
1668527999999,2022-11-15 15:59,10431.69921589539365559368323,4078.164430644617469283727338
1668542399999,2022-11-15 19:59,10431.69921589539365559368323,4047.373082532551780577838106
1668556799999,2022-11-15 23:59,10431.69921589539365559368323,4057.407998726878505885074734
1668571199999,2022-11-16 03:59,10431.69921589539365559368323,4074.073641841954134373791641
1668585599999,2022-11-16 07:59,10431.69921589539365559368323,4039.191504927225110757966711
1668599999999,2022-11-16 11:59,10431.69921589539365559368323,4011.153757024463908637579969
1668614399999,2022-11-16 15:59,10431.69921589539365559368323,3944.846487816974876822777178
1668628799999,2022-11-16 19:59,10431.69921589539365559368323,3974.898421051563859453396343
1668643199999,2022-11-16 23:59,10431.69921589539365559368323,4000.317007813652703365602424
1668657599999,2022-11-17 03:59,10431.69921589539365559368323,3967.528279253338250196645997
1668671999999,2022-11-17 07:59,10431.69921589539365559368323,3988.107059544670472525266182
1668686399999,2022-11-17 11:59,10431.69921589539365559368323,3984.069086090398330906421204
1668700799999,2022-11-17 15:59,10431.69921589539365559368323,3970.056213883153092720215415
1668715199999,2022-11-17 19:59,10431.69921589539365559368323,3990.186063713160172074564489
1668729599999,2022-11-17 23:59,10431.69921589539365559368323,4007.471086823005249158799829
1668743999999,2022-11-18 03:59,10431.69921589539365559368323,4046.463218121630768881320718
1668758399999,2022-11-18 07:59,10431.69921589539365559368323,4020.084352297883865131101562
1668772799999,2022-11-18 11:59,10477.51130434093538253686158,4021.231885776565246637527186
1668787199999,2022-11-18 15:59,10451.50154088795021851861511,4008.503386814287663484663884
1668801599999,2022-11-18 19:59,10449.54381675708036746347828,3998.782962012653952774376538
1668815999999,2022-11-18 23:59,10450.38284138459601791567978,4009.365237272125772189280618
1668830399999,2022-11-19 03:59,10439.19584635105401188632646,3992.140231603634323844921095
1668844799999,2022-11-19 07:59,10480.30805309932088404419991,3985.084581198101729185120030
1668859199999,2022-11-19 11:59,10469.68040781745597831631425,4003.557949646748655318896550
1668873599999,2022-11-19 15:59,10465.48528467987772605530676,3998.610111781555502003534184
1668887999999,2022-11-19 19:59,10464.92593492820062575383909,3991.811336025016438350401617
1668902399999,2022-11-19 23:59,10488.41862449863883841548107,4009.420453318171110629966370
1668916799999,2022-11-20 03:59,10476.95195458925828223539391,4004.453409871744796117843742
