ts,datetime_utc,equity,B&H BTC (OOS),B&H BTC filtrado (OOS),Equiponderado (OOS)
1676102399999,2023-02-11 07:59,9557.372983056028147136072865,5168.969963027657534663714670,9726.019984968329421315269234,5853.217822026780868784179741
1676105999999,2023-02-11 08:59,9553.628443439858409515720470,5167.697556576858503031527000,9723.625765140537150514374852,5852.087615842902385058892650
1676109599999,2023-02-11 09:59,9555.538922835863377689369651,5170.337680823085707242133627,9728.593547105319615022597653,5859.193032229341175412048597
1676113199999,2023-02-11 10:59,9556.150276242584967504937389,5163.653972780967198387664684,9716.017167672815271208910867,5846.956621408192906841493469
1676116799999,2023-02-11 11:59,9555.844599539224172597153520,5170.116081946822954542145887,9728.176576236434444265138519,5854.724068874069992542539870
1676120399999,2023-02-11 12:59,9554.316216022420198058234175,5174.007167591307633672038144,9735.498226009439646920308046,5852.674231285281614628617283
1676123999999,2023-02-11 13:59,9554.239796846579999331288208,5182.041913943544215439335568,9750.616782674824547932697294,5873.002882391834268904057843
1676127599999,2023-02-11 14:59,9551.794383219693640069017256,5182.887802127127841337138233,9752.208445668956113727299365,5879.071557600672739869375445
1676131199999,2023-02-11 15:59,9555.844599539224172597153520,5179.251674329526114238414665,9745.366536573055354846840886,5876.013102094637839650072348
1676134799999,2023-02-11 16:59,9555.309665308342781508531750,5169.091484992059689370159560,9726.248646412556773020972631,5857.187960167390886894930035
1676138399999,2023-02-11 17:59,9553.934120143219204423504339,5170.454437220256404901266952,9728.813241434087070582979348,5852.247099933310652030046142
1676141999999,2023-02-11 18:59,9555.386084484182980235477717,5159.772418270945433352395555,9708.713452130729860844384744,5844.940558736331482762539105
1676145599999,2023-02-11 19:59,9557.296563880187948409126898,5161.821612180471963696368208,9712.569311778485203332716522,5857.629542266613127230935357
1676149199999,2023-02-11 20:59,9557.525821407708544589964800,5163.906547844234421895177593,9716.492424792189766910961063,5865.303191868517663848366959
1676152799999,2023-02-11 21:59,9562.416648661481263114506703,5200.167748908391094888870414,9784.723206326539536663790122,5916.216781588379194567435476
1676156399999,2023-02-11 22:59,9560.276911737955698760019620,5200.396496135501033159825501,9785.153627868614551639231809,5919.262877959628720602850067
1676159999999,2023-02-11 23:59,9556.979751867413596126118242,5209.458222226116608622765033,9802.204597915607071968447797,5921.442746678751875403882227
1676163599999,2023-02-12 00:59,9553.805454384683197187437318,5198.454527488682286380363046,9781.499528318706872420638322,5904.798386727288822522276706
1676167199999,2023-02-12 01:59,9550.671107501090188674483347,5196.526855543557910742835283,9777.872330115178881638009941,5896.436371091994082992995934
1676170799999,2023-02-12 02:59,9553.194100977961607371869580,5198.418785734446358525526313,9781.432274952757651330725558,5900.381465276864329919698270
1676174399999,2023-02-12 03:59,9543.484222949676926217054486,5190.117167617248182108781288,9765.811559821618566180321008,5881.765136529933700921628146
1676177999999,2023-02-12 04:59,9540.368690691507752208794679,5190.496030212149017370050651,9766.524445500680309733396302,5878.762103313777728924468464
1676181599999,2023-02-12 05:59,9543.791060327182581833007669,5194.549145142503236108536095,9774.150977199321981329503690,5889.498945337865709455713378
1676185199999,2023-02-12 06:59,9547.613179793337378888475344,5196.846148548065532912710092,9778.473126850991923374563962,5898.352745233680066572251937
1676188799999,2023-02-12 07:59,9541.517299677400454529322815,5194.177430898449586418234079,9773.451542193450081994410949,5883.343119156242297430424560
1676192399999,2023-02-12 08:59,9542.607143438731931919429833,5195.719091897825941223525133,9776.352404044726485005981484,5886.737066903056541061902841
1676195999999,2023-02-12 09:59,9556.429485033542952657310248,5220.049695398029896272716709,9822.134012025226254945930066,5921.844939422217693788588723
1676199599999,2023-02-12 10:59,9551.592780307752016230512208,5213.728170465502123013926654,9810.239133367674018176692617,5915.919333547762955256061163
1676203199999,2023-02-12 11:59,9552.759043244923692347565193,5215.596272820233285560059862,9813.754242627953307142799726,5913.452182054283129773596583
1676206799999,2023-02-12 12:59,9548.399668199597782787137120,5199.700723319708304252337112,9783.844429011469714422263345,5890.709001634416711610169017
1676210399999,2023-02-12 13:59,9546.450398878600284895930299,5198.726164820875338077122211,9782.010653899920952703975325,5888.326878960449640932680120
