ts,datetime_utc,equity,B&H BTC,Equiponderado
1574841599999,2019-11-27 07:59,9801.52906875,7002.4179874060000000,6925.3240040235000000
1574855999999,2019-11-27 11:59,9801.52906875,7080.0152059126000000,6970.2485971608000000
1574870399999,2019-11-27 15:59,9801.52906875,7236.3586443742000000,7089.1793965116000000
1574884799999,2019-11-27 19:59,9801.52906875,7492.1402340469000000,7214.3367857397000000
1574899199999,2019-11-27 23:59,9801.52906875,7437.3744667348000000,7159.5436989744000000
1574913599999,2019-11-28 03:59,9801.52906875,7418.2079339533000000,7117.7932087569000000
1574927999999,2019-11-28 07:59,9801.52906875,7423.5567337993000000,7147.2409085799000000
1574942399999,2019-11-28 11:59,9801.52906875,7408.6692408946000000,7154.6950705563000000
1574956799999,2019-11-28 15:59,9801.52906875,7537.1791097872000000,7198.5177142461000000
1574971199999,2019-11-28 19:59,9801.52906875,7536.3470742556000000,7223.9270877378000000
1574985599999,2019-11-28 23:59,9801.52906875,7349.1886055701000000,7121.0613294648000000
1574999999999,2019-11-29 03:59,9801.52906875,7417.0985532445000000,7238.8882409085000000
1575014399999,2019-11-29 07:59,9801.52906875,7437.9885881986000000,7238.0220696468000000
1575028799999,2019-11-29 11:59,9801.52906875,7443.0402324976000000,7265.6945609553000000
1575043199999,2019-11-29 15:59,9801.52906875,7734.0050389351000000,7403.1993315423000000
1575057599999,2019-11-29 19:59,9801.52906875,7638.8558327857000000,7327.1440906146000000
1575071999999,2019-11-29 23:59,9801.52906875,7666.3427208832000000,7344.3412687221000000
1575086399999,2019-11-30 03:59,9801.52906875,7666.8776008678000000,7311.5323202124000000
1575100799999,2019-11-30 07:59,9801.52906875,7675.4951117308000000,7342.1798899644000000
1575115199999,2019-11-30 11:59,9801.52906875,7583.6641425229000000,7228.9305453717000000
1575129599999,2019-11-30 15:59,9801.52906875,7467.9616777060000000,7158.4241935005000000
1575143999999,2019-11-30 19:59,9801.52906875,7435.2745675360000000,7129.7670897900000000
1575158399999,2019-11-30 23:59,9801.52906875,7470.4280687461000000,7173.5323384323000000
1575172799999,2019-12-01 03:59,9801.52906875,7219.9952789194000000,6973.6193536302000000
1575187199999,2019-12-01 07:59,9801.52906875,7208.4854540656000000,6971.7258539253000000
1575201599999,2019-12-01 11:59,9801.52906875,7244.5007063620000000,6996.0898813095000000
1575215999999,2019-12-01 15:59,9801.52906875,7236.9925762078000000,7030.3160379924000000
1575230399999,2019-12-01 19:59,9801.52906875,7288.6679258311000000,7055.3038073103000000
1575244799999,2019-12-01 23:59,9801.52906875,7320.8597767561000000,7086.6556595748000000
1575259199999,2019-12-02 03:59,9801.52906875,7289.1136591516000000,7040.5331277753000000
1575273599999,2019-12-02 07:59,9801.52906875,7184.2375614304000000,6949.2004494777000000
1575287999999,2019-12-02 11:59,9801.52906875,7228.7613675559000000,6952.6335968937000000
1575302399999,2019-12-02 15:59,9801.52906875,7239.5084931724000000,6949.7349879042000000
1575316799999,2019-12-02 19:59,9801.52906875,7205.0582600902000000,6912.3815493336000000
1575331199999,2019-12-02 23:59,9801.52906875,7225.1657854372000000,6932.3110029306000000
1575345599999,2019-12-03 03:59,9801.52906875,7279.5452505382000000,6960.4911795456000000
1575359999999,2019-12-03 07:59,9801.52906875,7224.7200521167000000,6918.9534383661000000
1575374399999,2019-12-03 11:59,9801.52906875,7197.8472854830000000,6898.8846997935000000
1575388799999,2019-12-03 15:59,9801.52906875,7265.9256213007000000,7000.9051241466000000
1575403199999,2019-12-03 19:59,9801.52906875,7251.6126291202000000,6981.6164186601000000
1575417599999,2019-12-03 23:59,9801.52906875,7223.6106714079000000,6933.4882314237000000
1575431999999,2019-12-04 03:59,9801.52906875,7082.7391317601000000,6798.0191979618000000
1575446399999,2019-12-04 07:59,9801.52906875,7063.0377189940000000,6761.5383970800000000
1575460799999,2019-12-04 11:59,9801.52906875,7132.1164784866000000,6839.6759080533000000
1575475199999,2019-12-04 15:59,9801.52906875,7395.9113627434000000,6986.8674232992000000
1575489599999,2019-12-04 19:59,9801.52906875,7408.6791460795000000,6989.4550223100000000
1575503999999,2019-12-04 23:59,9801.52906875,7126.1535571768000000,6822.1972171404000000
1575518399999,2019-12-05 03:59,9801.52906875,7155.1559385640000000,6799.5030833910000000
1575532799999,2019-12-05 07:59,9801.52906875,7237.4977406377000000,6829.9340138991000000
1575547199999,2019-12-05 11:59,9801.52906875,7300.6135788205000000,6880.2262224480000000
1575561599999,2019-12-05 15:59,9801.52906875,7267.4708301451000000,6848.2816087383000000
1575575999999,2019-12-05 19:59,9801.52906875,7304.9322394369000000,6912.1447337862000000
1575590399999,2019-12-05 23:59,9801.52906875,7318.9876968100000000,6916.2858322425000000
1575604799999,2019-12-06 03:59,9801.52906875,7302.0498306310000000,6891.5898894060000000
1575619199999,2019-12-06 07:59,9801.52906875,7297.7311700146000000,6893.0049121668000000
1575633599999,2019-12-06 11:59,9801.52906875,7269.1249960234000000,6861.3921182052000000
1575647999999,2019-12-06 15:59,9801.52906875,7305.2194897990000000,6945.6602654055000000
1575662399999,2019-12-06 19:59,9801.52906875,7362.6596570341000000,6958.6503889788000000
1575676799999,2019-12-06 23:59,9801.52906875,7456.1447921203000000,7015.0029838749000000
1575691199999,2019-12-07 03:59,9801.52906875,7458.3932690926000000,7029.6151426893000000
1575705599999,2019-12-07 07:59,9801.52906875,7450.2115863652000000,7012.0188667791000000
1575719999999,2019-12-07 11:59,9801.52906875,7453.6784010802000000,7004.4439447836000000
1575734399999,2019-12-07 15:59,9801.52906875,7438.9097703943000000,6993.9478126224000000
1575748799999,2019-12-07 19:59,9801.52906875,7448.7456190000000000,7016.7342208050000000
1575763199999,2019-12-07 23:59,9801.52906875,7417.2570362029000000,6983.0391444102000000
1575777599999,2019-12-08 03:59,9801.52906875,7333.7563274959000000,6928.9799597082000000
1575791999999,2019-12-08 07:59,9801.52906875,7364.1850555087000000,6945.8624968716000000
1575806399999,2019-12-08 11:59,9801.52906875,7448.7753345547000000,7018.8190687701000000
1575820799999,2019-12-08 15:59,9801.52906875,7474.4990997400000000,7058.9975611590000000
1575835199999,2019-12-08 19:59,9801.52906875,7444.7736398551000000,7025.0677326513000000
1575849599999,2019-12-08 23:59,9801.52906875,7438.9493911339000000,7028.8040556882000000
1575863999999,2019-12-09 03:59,9801.52906875,7439.1574000168000000,7014.2718347559000000
1575878399999,2019-12-09 07:59,9801.52906875,7399.8833418883000000,6999.9251632884000000
1575892799999,2019-12-09 11:59,9801.52906875,7400.4578426125000000,6989.4796236840000000
1575907199999,2019-12-09 15:59,9801.52906875,7353.6558439600000000,6935.2984845585000000
1575921599999,2019-12-09 19:59,9801.52906875,7304.4270750070000000,6913.9204999425000000
1575935999999,2019-12-09 23:59,9801.52906875,7269.1051856536000000,6936.6853070478000000
1575950399999,2019-12-10 03:59,9801.52906875,7312.6780940287000000,6968.5536255291000000
1575964799999,2019-12-10 07:59,9801.52906875,7281.9522104689000000,6983.5438402092000000
1575979199999,2019-12-10 11:59,9801.52906875,7272.4333277800000000,6977.0888128980000000
1575993599999,2019-12-10 15:59,9801.52906875,7165.5860982637000000,6858.4397586201000000
1576007999999,2019-12-10 19:59,9801.52906875,7162.7135946427000000,6890.4037860966000000
1576022399999,2019-12-10 23:59,9801.52906875,7155.6809133637000000,6940.7475464421000000
1576036799999,2019-12-11 03:59,9801.52906875,7143.6362085253000000,6919.2569967039000000
1576051199999,2019-12-11 07:59,9801.52906875,7151.7089342188000000,6924.2770231524000000
1576065599999,2019-12-11 11:59,9801.52906875,7158.8802880864000000,6922.3651106787000000
1576079999999,2019-12-11 15:59,9801.52906875,7106.0262214600000000,6856.6740511950000000
1576094399999,2019-12-11 19:59,9801.52906875,7132.0075214527000000,6855.1299032886000000
1576108799999,2019-12-11 23:59,9801.52906875,7141.6848871000000000,6877.3179865950000000
1576123199999,2019-12-12 03:59,9801.52906875,7088.2266041947000000,6793.4169470196000000
1576137599999,2019-12-12 07:59,9801.52906875,7083.2938221145000000,6775.0320529170000000
1576151999999,2019-12-12 11:59,9801.52906875,7124.7767364757000000,6829.2528942006000000
1576166399999,2019-12-12 15:59,9801.52906875,7123.4197261444000000,6807.7948061682000000
1576180799999,2019-12-12 19:59,9801.52906875,7136.4648546577000000,6845.1690785841000000
1576195199999,2019-12-12 23:59,9801.52906875,7129.8779066992000000,6832.2561509376000000
1576209599999,2019-12-13 03:59,9801.52906875,7160.6037902590000000,6848.5034939310000000
1576223999999,2019-12-13 07:59,9801.52906875,7167.7355233870000000,6840.8129142090000000
1576238399999,2019-12-13 11:59,9801.52906875,7153.4720571310000000,6846.3896488920000000
1576252799999,2019-12-13 15:59,9801.52906875,7184.3068977247000000,6862.7976953211000000
1576267199999,2019-12-13 19:59,9801.52906875,7185.1389332563000000,6855.2487974754000000
1576281599999,2019-12-13 23:59,9801.52906875,7189.7052234952000000,6861.7869970311000000
1576295999999,2019-12-14 03:59,9801.52906875,7185.8917273087000000,6862.2711643791000000
1576310399999,2019-12-14 07:59,9801.52906875,7183.3659051592000000,6849.1348553376000000
1576324799999,2019-12-14 11:59,9801.52906875,7117.8530122306000000,6793.5634996203000000
1576339199999,2019-12-14 15:59,9801.52906875,6993.1368291547000000,6703.6357011366000000
1576353599999,2019-12-14 19:59,9801.52906875,7005.6470776834000000,6724.5105283137000000
1576367999999,2019-12-14 23:59,9801.52906875,6997.1187134845000000,6708.3527994165000000
1576382399999,2019-12-15 03:59,9801.52906875,6990.1058425753000000,6687.6350989554000000
1576396799999,2019-12-15 07:59,9801.52906875,7074.3296297800000000,6777.0067707225000000
1576411199999,2019-12-15 11:59,9801.52906875,7043.2372543789000000,6761.1793163202000000
1576425599999,2019-12-15 15:59,9801.52906875,7051.6467563590000000,6776.3523253230000000
1576439999999,2019-12-15 19:59,9801.52906875,7047.0804661201000000,6788.0523113253000000
1576454399999,2019-12-15 23:59,9801.52906875,7051.1415919291000000,6769.8480592998000000
1576468799999,2019-12-16 03:59,9801.52906875,7012.8976730302000000,6714.9735514371000000
1576483199999,2019-12-16 07:59,9801.52906875,7000.7737267126000000,6694.6847878098000000
1576497599999,2019-12-16 11:59,9801.52906875,7024.6551275065000000,6714.0247942440000000
1576511999999,2019-12-16 15:59,9801.52906875,7022.2778831305000000,6696.9570440790000000
1576526399999,2019-12-16 19:59,9801.52906875,6836.7636751384000000,6449.0517378387000000
1576540799999,2019-12-16 23:59,9801.52906875,6826.4226621028000000,6457.5523460214000000
1576555199999,2019-12-17 03:59,9801.52906875,6821.5096903924000000,6402.2631942177000000
1576569599999,2019-12-17 07:59,9801.52906875,6812.3077736203000000,6324.8234717574000000
1576583999999,2019-12-17 11:59,9801.52906875,6869.3814490141000000,6367.6996387713000000
1576598399999,2019-12-17 15:59,9801.52906875,6632.7564869380000000,6156.8867499840000000
1576612799999,2019-12-17 19:59,9801.52906875,6556.9917276379000000,6014.3604282747000000
1576627199999,2019-12-17 23:59,9801.52906875,6561.0627586318000000,6030.9970672824000000
1576641599999,2019-12-18 03:59,9801.52906875,6623.5545701659000000,6111.3781439442000000
1576655999999,2019-12-18 07:59,9801.52906875,6556.7936239399000000,6028.4627368497000000
1576670399999,2019-12-18 11:59,9801.52906875,6552.5641099876000000,6024.1743054738000000
1576684799999,2019-12-18 15:59,9801.52906875,6758.8395855301000000,6227.6861309328000000
1576699199999,2019-12-18 19:59,9801.52906875,6890.9450365414000000,6287.5095572232000000
1576713599999,2019-12-18 23:59,9801.52906875,7208.8717562767000000,6438.4007271111000000
1576727999999,2019-12-19 03:59,9801.52906875,7091.1090130006000000,6325.4893443183000000
1576742399999,2019-12-19 07:59,9801.52906875,7025.3385852646000000,6240.0455826093000000
1576756799999,2019-12-19 11:59,9801.52906875,7082.2537777000000000,6282.9900984060000000
1576771199999,2019-12-19 15:59,9801.52906875,7078.1332207816000000,6294.2380688763000000
1576785599999,2019-12-19 19:59,9801.52906875,7109.0473028545000000,6298.8339382065000000
1576799999999,2019-12-19 23:59,9801.52906875,7082.5509332470000000,6278.2406001585000000
1576814399999,2019-12-20 03:59,9801.52906875,7066.5441544486000000,6273.4179583278000000
1576828799999,2019-12-20 07:59,9801.52906875,7077.3705215443000000,6286.5631358919000000
1576843199999,2019-12-20 11:59,9801.52906875,7081.7585184550000000,6316.6493204910000000
1576857599999,2019-12-20 15:59,9801.52906875,7087.3945686631000000,6319.8867959748000000
1576871999999,2019-12-20 19:59,9801.52906875,7116.0799841335000000,6350.9263591410000000
1576886399999,2019-12-20 23:59,9801.52906875,7119.7250921767000000,6400.0001621151000000
1576900799999,2019-12-21 03:59,9801.52906875,7088.2067938249000000,6359.5126600452000000
1576915199999,2019-12-21 07:59,9801.52906875,7065.3654374455000000,6341.9625324405000000
1576929599999,2019-12-21 11:59,9801.52906875,7078.2817985551000000,6348.1119575598000000
1576943999999,2019-12-21 15:59,9801.52906875,7071.6750402268000000,6333.8312759364000000
1576958399999,2019-12-21 19:59,9801.52906875,7078.1134104118000000,6319.9228377969000000
1576972799999,2019-12-21 23:59,9801.52906875,7065.1673337475000000,6307.7422534740000000
1576987199999,2019-12-22 03:59,9801.52906875,7069.6345721374000000,6331.3386577497000000
1577001599999,2019-12-22 07:59,9801.52906875,7113.8017916065000000,6392.7900940005000000
1577015999999,2019-12-22 11:59,9801.52906875,7097.4681417064000000,6366.2690379042000000
1577030399999,2019-12-22 15:59,9801.52906875,7118.7246685018000000,6394.3150780899000000
1577044799999,2019-12-22 19:59,9801.52906875,7328.2490446915000000,6490.9777375710000000
1577059199999,2019-12-22 23:59,9801.52906875,7430.3615958256000000,6508.8540405738000000
1577073599999,2019-12-23 03:59,9801.52906875,7518.1017236698000000,6549.7913721639000000
1577087999999,2019-12-23 07:59,9801.52906875,7423.2001471429000000,6485.4944926047000000
1577102399999,2019-12-23 11:59,9801.52906875,7481.5416862039000000,6534.8407719297000000
1577116799999,2019-12-23 15:59,9801.52906875,7513.9910719363000000,6545.9595683034000000
1577131199999,2019-12-23 19:59,9801.52906875,7361.6493281743000000,6424.8160450914000000
1577145599999,2019-12-23 23:59,9801.52906875,7247.7595121941000000,6343.8418064853000000
1577159999999,2019-12-24 03:59,9801.52906875,7244.5007063620000000,6343.5665877795000000
1577174399999,2019-12-24 07:59,9801.52906875,7196.0841625708000000,6328.2849028614000000
1577188799999,2019-12-24 11:59,9801.52906875,7303.6742809546000000,6388.5884100903000000
1577203199999,2019-12-24 15:59,9801.52906875,7208.5646955448000000,6345.2498414409000000
1577217599999,2019-12-24 19:59,9801.52906875,7185.0398814073000000,6348.7240607439000000
1577231999999,2019-12-24 23:59,9801.52906875,7187.0209183873000000,6345.9281059974000000
1577246399999,2019-12-25 03:59,9801.52906875,7161.0792391342000000,6307.1856805041000000
1577260799999,2019-12-25 07:59,9801.52906875,7183.4748621931000000,6312.2360219073000000
1577275199999,2019-12-25 11:59,9801.52906875,7148.6482320847000000,6274.5181102746000000
1577289599999,2019-12-25 15:59,9801.52906875,7121.4386891644000000,6244.2172213947000000
1577303999999,2019-12-25 19:59,9801.52906875,7170.4297336798000000,6276.8185452369000000
1577318399999,2019-12-25 23:59,9801.52906875,7136.3658028087000000,6258.9279295611000000
1577332799999,2019-12-26 03:59,9801.52906875,7114.9507930549000000,6245.9972031312000000
1577347199999,2019-12-26 07:59,9801.52906875,7140.8924723080000000,6264.2171331630000000
1577361599999,2019-12-26 11:59,9801.52906875,7119.9132906898000000,6260.7199973994000000
1577375999999,2019-12-26 15:59,9801.52906875,7162.9315087105000000,6313.5976157505000000
1577390399999,2019-12-26 19:59,9801.52906875,7232.1984667162000000,6412.5146351151000000
1577404799999,2019-12-26 23:59,9801.52906875,7133.7607391800000000,6318.8312244030000000
1577419199999,2019-12-27 03:59,9801.52906875,7163.4961042498000000,6344.5368046914000000
1577433599999,2019-12-27 07:59,9801.52906875,7120.5175069687000000,6331.9260918276000000
1577447999999,2019-12-27 11:59,9801.52906875,7070.0902106428000000,6246.1737986589000000
1577462399999,2019-12-27 15:59,9801.52906875,7169.8354225858000000,6352.6661082504000000
1577476799999,2019-12-27 19:59,9801.52906875,7147.7270498890000000,6328.5300343845000000
1577491199999,2019-12-27 23:59,9801.52906875,7186.0006843426000000,6335.3211112098000000
1577505599999,2019-12-28 03:59,9801.52906875,7218.9453293200000000,6365.7912948255000000
1577519999999,2019-12-28 07:59,9801.52906875,7233.7932014851000000,6380.7171477318000000
1577534399999,2019-12-28 11:59,9801.52906875,7239.0330442972000000,6393.9913104816000000
1577548799999,2019-12-28 15:59,9801.52906875,7235.0610651523000000,6407.8748157789000000
1577563199999,2019-12-28 19:59,9801.52906875,7275.1770639973000000,6453.5722216299000000
1577577599999,2019-12-28 23:59,9801.52906875,7246.8185196286000000,6422.3075571903000000
1577591999999,2019-12-29 03:59,9801.52906875,7238.0326206223000000,6403.8923951859000000
1577606399999,2019-12-29 07:59,9801.52906875,7245.6893285500000000,6415.4393685540000000
1577620799999,2019-12-29 11:59,9801.52906875,7276.2270135967000000,6427.8752451291000000
1577635199999,2019-12-29 15:59,9801.52906875,7324.0690566637000000,6483.6814006116000000
1577649599999,2019-12-29 19:59,9801.52906875,7402.2407758945000000,6542.9264353725000000
1577663999999,2019-12-29 23:59,9801.52906875,7318.2349027576000000,6523.3886314338000000
1577678399999,2019-12-30 03:59,9801.52906875,7279.8721216399000000,6506.4006090612000000
1577692799999,2019-12-30 07:59,9801.52906875,7315.3128732121000000,6553.0601197443000000
1577707199999,2019-12-30 11:59,9801.52906875,7245.7982855839000000,6481.3207285467000000
1577721599999,2019-12-30 15:59,9801.52906875,7193.2710900592000000,6401.4210333216000000
1577735999999,2019-12-30 19:59,9801.52906875,7172.3810551051000000,6399.9523512738000000
1577750399999,2019-12-30 23:59,9801.52906875,7177.3435527400000000,6407.0874743085000000
1577764799999,2019-12-31 03:59,9801.52906875,7167.8246700511000000,6381.8034023898000000
1577779199999,2019-12-31 07:59,9801.52906875,7181.6721185413000000,6405.2782968969000000
1577793599999,2019-12-31 11:59,9801.52906875,7174.7582994811000000,6400.2790017963000000
1577807999999,2019-12-31 15:59,9801.52906875,7127.7780075004000000,6337.9145367882000000
1577822399999,2019-12-31 19:59,9801.52906875,7105.3526688868000000,6308.1157986549000000
1577836799999,2019-12-31 23:59,9801.52906875,7127.0549290027000000,6325.2477148896000000
1577851199999,2020-01-01 03:59,9801.52906875,7156.5525696349000000,6362.8119159867000000
1577865599999,2020-01-01 07:59,9801.52906875,7141.5164989567000000,6359.6627479071000000
1577879999999,2020-01-01 11:59,9801.52906875,7129.0062504280000000,6370.0402391280000000
1577894399999,2020-01-01 15:59,9801.52906875,7165.6455293731000000,6414.2163290178000000
1577908799999,2020-01-01 19:59,9801.52906875,7160.9801872852000000,6395.3171877771000000
1577923199999,2020-01-01 23:59,9801.52906875,7132.6216429165000000,6374.3557378095000000
1577937599999,2020-01-02 03:59,9801.52906875,7062.0571056889000000,6310.5632784252000000
1577951999999,2020-01-02 07:59,9801.52906875,7043.1976336393000000,6307.4440440819000000
1577966399999,2020-01-02 11:59,9801.52906875,7072.1405839171000000,6328.0230365898000000
1577980799999,2020-01-02 15:59,9801.52906875,7063.4141160202000000,6316.6918213476000000
1577995199999,2020-01-02 19:59,9801.52906875,6917.1046298623000000,6197.7152152494000000
1578009599999,2020-01-02 23:59,9801.52906875,6899.7111251779000000,6190.4517162192000000
1578023999999,2020-01-03 03:59,9801.52906875,6886.1707374196000000,6189.3072297513000000
1578038399999,2020-01-03 07:59,9801.52906875,7134.9592665529000000,6311.5997459202000000
1578052799999,2020-01-03 11:59,9801.52906875,7270.9079293054000000,6414.7876737012000000
1578067199999,2020-01-03 15:59,9801.52906875,7250.8202143282000000,6397.5229248321000000
1578081599999,2020-01-03 19:59,9801.52906875,7273.5030877492000000,6426.3247436826000000
1578095999999,2020-01-03 23:59,9801.52906875,7275.3652625104000000,6429.2945333202000000
1578110399999,2020-01-04 03:59,9801.52906875,7263.6276184039000000,6415.7613545457000000
1578124799999,2020-01-04 07:59,9801.52906875,7278.4853957539000000,6427.2070119312000000
1578139199999,2020-01-04 11:59,9793.9943389650000000,7266.9359501605000000,6427.2493452555000000
1578153599999,2020-01-04 15:59,9788.1807403830000000,7249.6414973251000000,6423.0532522488000000
1578167999999,2020-01-04 19:59,9793.4549329110000000,7265.3313102067000000,6438.7879829676000000
1578182399999,2020-01-04 23:59,9799.8745308870000000,7284.4285066939000000,6455.9989456767000000
1578196799999,2020-01-05 03:59,9840.4565122830000000,7405.1529002551000000,6508.9874964843000000
1578211199999,2020-01-05 07:59,9836.3410438710000000,7392.9100917187000000,6504.7569894261000000
1578225599999,2020-01-05 11:59,9822.5895191610000000,7352.0016780817000000,6484.0876834221000000
1578239999999,2020-01-05 15:59,9837.9359543640000000,7397.6546752858000000,6552.1151105994000000
1578254399999,2020-01-05 19:59,9829.8515228880000000,7373.6048863486000000,6549.3659785833000000
1578268799999,2020-01-05 23:59,9801.4194963750000000,7289.0245124875000000,6477.9483924585000000
1578283199999,2020-01-06 03:59,9862.0693807800000000,7469.4474554410000000,6602.5942248555000000
1578297599999,2020-01-06 07:59,9851.0848093470000000,7436.7702504559000000,6576.2923838247000000
1578311999999,2020-01-06 11:59,9863.3413135740000000,7473.2312360728000000,6727.6512802179000000
1578326399999,2020-01-06 15:59,9855.1070470830000000,7448.7357138151000000,6692.7539186118000000
1578340799999,2020-01-06 19:59,9861.7364140800000000,7468.4569369510000000,6770.0911607550000000
1578355199999,2020-01-06 23:59,9934.3564513500000000,7684.4890196200000000,6887.3047323525000000
1578369599999,2020-01-07 03:59,9979.9395925800000000,7820.0910009010000000,6879.8390170410000000
1578383999999,2020-01-07 07:59,9976.1004865290000000,7808.6703227113000000,6874.8031515474000000
1578398399999,2020-01-07 11:59,9980.0195045880000000,7820.3287253386000000,6895.6930383498000000
1578412799999,2020-01-07 15:59,9936.5507019030000000,7691.0165364691000000,6808.2847096743000000
1578427199999,2020-01-07 19:59,10039.4707088730000000,7997.1858017281000000,6953.1492910833000000
1578441599999,2020-01-07 23:59,10063.3077949260000000,8068.0970204272000000,6974.2764155106000000
1578455999999,2020-01-08 03:59,10114.9376114280000000,8221.6868174866000000,7051.4140794318000000
1578470399999,2020-01-08 07:59,10113.9120739920000000,8218.6360205374000000,7099.2064068642000000
1578484799999,2020-01-08 11:59,10125.6358314990000000,8253.5121765703000000,7135.4126247039000000
1578499199999,2020-01-08 15:59,10116.8122139490000000,8227.2634365853000000,7043.2056829449000000
1578513599999,2020-01-08 19:59,10002.7311631950000000,7887.8919915415000000,6832.3650420375000000
1578527999999,2020-01-08 23:59,9968.83922046,7979.6437192702000000,6922.4608319616000000
1578542399999,2020-01-09 03:59,9968.83922046,7879.3438169728000000,6870.2626535904000000
1578556799999,2020-01-09 07:59,9968.83922046,7874.5100867416000000,6868.6051168863000000
1578571199999,2020-01-09 11:59,9968.83922046,7803.9059287744000000,6821.8261847442000000
1578585599999,2020-01-09 15:59,9968.83922046,7832.1258005545000000,6866.2218463425000000
1578599999999,2020-01-09 19:59,9968.83922046,7842.5163395146000000,6867.2258410428000000
1578614399999,2020-01-09 23:59,9968.83922046,7743.6824045824000000,6843.9910966452000000
1578628799999,2020-01-10 03:59,9968.83922046,7743.9399393898000000,6831.9344746359000000
1578643199999,2020-01-10 07:59,9968.83922046,7679.5166168002000000,6810.8094610956000000
1578657599999,2020-01-10 11:59,9968.83922046,7767.3855120481000000,6869.3858523693000000
1578671999999,2020-01-10 15:59,9968.83922046,7990.1630256340000000,7017.9145642800000000
1578686399999,2020-01-10 19:59,9968.83922046,7983.1204391701000000,7037.0574978843000000
1578700799999,2020-01-10 23:59,9968.83922046,8119.3464470998000000,7086.2204156544000000
1578715199999,2020-01-11 03:59,9968.83922046,8081.1817696801000000,7084.5044484393000000
1578729599999,2020-01-11 07:59,9968.83922046,7997.6711557882000000,7057.7106053031000000
1578743999999,2020-01-11 11:59,9968.83922046,7969.7088188155000000,7031.8083790575000000
1578758399999,2020-01-11 15:59,9968.83922046,8022.9789032077000000,7120.9220450886000000
1578772799999,2020-01-11 19:59,9968.83922046,8074.5353906122000000,7192.6770982086000000
1578787199999,2020-01-11 23:59,9968.83922046,7944.0147691849000000,7060.4505744912000000
1578801599999,2020-01-12 03:59,9968.83922046,8014.6585478917000000,7115.0382747486000000
1578815999999,2020-01-12 07:59,9968.83922046,8020.7799521599000000,7142.6283589467000000
1578830399999,2020-01-12 11:59,9968.83922046,8037.1928435392000000,7107.2728459506000000
1578844799999,2020-01-12 15:59,9968.83922046,8075.4466676230000000,7153.3189643400000000
1578859199999,2020-01-12 19:59,9968.83922046,8054.9528400649000000,7102.9088272377000000
1578873599999,2020-01-12 23:59,9968.83922046,8107.4206044802000000,7173.1287431316000000
1578887999999,2020-01-13 03:59,9968.83922046,8028.9616348873000000,7042.9055888394000000
1578902399999,2020-01-13 07:59,9968.83922046,7998.7409157574000000,7036.7372070957000000
1578916799999,2020-01-13 11:59,9968.83922046,7998.4932861349000000,7033.6524259647000000
1578931199999,2020-01-13 15:59,9968.83922046,8008.2796088161000000,7021.3656404493000000
1578945599999,2020-01-13 19:59,9968.83922046,8034.9641769367000000,7042.8371571396000000
1578959999999,2020-01-13 23:59,9968.83922046,8033.4883043866000000,7054.0864314048000000
1578974399999,2020-01-14 03:59,9968.83922046,8381.6555536216000000,7268.2879459743000000
1578988799999,2020-01-14 07:59,9968.83922046,8429.3490189151000000,7279.9434992538000000
1579003199999,2020-01-14 11:59,9968.83922046,8446.0689710263000000,7341.1045244064000000
1579017599999,2020-01-14 15:59,9968.83922046,8593.2699238252000000,7526.6028287181000000
1579031999999,2020-01-14 19:59,9968.83922046,8684.4768663844000000,7735.8858605937000000
1579046399999,2020-01-14 23:59,9968.83922046,8726.5243762849000000,7725.4004300202000000
1579060799999,2020-01-15 03:59,9968.83922046,8644.9056527089000000,7755.5577210417000000
1579075199999,2020-01-15 07:59,9968.83922046,8545.3783548337000000,7655.3506250451000000
1579089599999,2020-01-15 11:59,9968.83922046,8647.2729919000000000,7791.4661193990000000
1579103999999,2020-01-15 15:59,9968.83922046,8679.7025672626000000,7722.7957097478000000
1579118399999,2020-01-15 19:59,9968.83922046,8678.5436606293000000,7777.0354141494000000
1579132799999,2020-01-15 23:59,9968.83922046,8737.8162870709000000,7804.3786417512000000
1579147199999,2020-01-16 03:59,9968.83922046,8558.1362329849000000,7540.7703808842000000
1579161599999,2020-01-16 07:59,9968.83922046,8597.7470674000000000,7602.9041181510000000
1579175999999,2020-01-16 11:59,9968.83922046,8642.2312527859000000,7691.6573079192000000
1579190399999,2020-01-16 15:59,9968.83922046,8627.4824324698000000,7695.3550997259000000
1579204799999,2020-01-16 19:59,9968.83922046,8622.5100296500000000,7729.6917565980000000
1579219199999,2020-01-16 23:59,9968.83922046,8637.3777121849000000,7750.7062698492000000
1579233599999,2020-01-17 03:59,9968.83922046,8703.1679502907000000,7908.2676608391000000
1579247999999,2020-01-17 07:59,9968.83922046,8849.2892379355000000,8012.2341498795000000
1579262399999,2020-01-17 11:59,9968.83922046,8819.0784239905000000,8035.6884336180000000
1579276799999,2020-01-17 15:59,9968.83922046,8766.9573410467000000,8025.2260343901000000
1579291199999,2020-01-17 19:59,9968.83922046,8795.5635150379000000,8068.1837191047000000
1579305599999,2020-01-17 23:59,9968.83922046,8828.8152207472000000,8106.6797106786000000
1579319999999,2020-01-18 03:59,9968.83922046,8841.4047107551000000,8118.0108260208000000
1579334399999,2020-01-18 07:59,9968.83922046,8759.8256079187000000,7986.3687370836000000
1579348799999,2020-01-18 11:59,9968.83922046,8795.6427565171000000,8067.5287201593000000
1579363199999,2020-01-18 15:59,9968.83922046,8818.8902254774000000,8139.3159741462000000
