ts,datetime_utc,equity,B&H BTC (OOS),B&H BTC filtrado (OOS),Equiponderado (OOS)
1734105599999,2024-12-13 15:59,10027.43667519912343453736000,23749.37656870789369529493023,31812.62373179633707039501374,28685.71937527353321550025302
1734119999999,2024-12-13 19:59,10027.43667519912343453736000,24127.26500114069856544747920,32318.82349534697598341475611,29114.77751113918824222492581
1734134399999,2024-12-13 23:59,10027.43667519912343453736000,24118.20764427025875529122843,32306.69072939620650720883735,29429.84185648198352256254223
1734148799999,2024-12-14 03:59,10027.43667519912343453736000,24276.03963751663376162389961,32518.11428938106447076038846,29609.55096601701847400089977
1734163199999,2024-12-14 07:59,10027.43667519912343453736000,24213.26352268869703594130045,32434.02265874301926943818960,29670.73742086494163505230259
1734177599999,2024-12-14 11:59,10027.43667519912343453736000,24156.19194950743531802054051,32357.57253651030249379674661,29353.82193926583587665396730
1734191999999,2024-12-14 15:59,10027.43667519912343453736000,24165.97218285165136926040909,32370.67363032902521777546646,29198.77091031521902529784104
1734206399999,2024-12-14 19:59,10027.43667519912343453736000,24091.88210005586150188092331,32271.42639444189596085133494,28761.73132027438369856883323
1734220799999,2024-12-14 23:59,10027.43667519912343453736000,24117.19704393685447088156538,32305.33698155449555226330952,28835.92505816552474086639468
1734235199999,2024-12-15 03:59,10027.43667519912343453736000,24191.81977255542683169108533,32405.29772218643246544108394,28882.92145462868071229510596
1734249599999,2024-12-15 07:59,10027.43667519912343453736000,24191.40839877265285239021072,32404.74666718263012378090438,28589.39137555852948002489680
1734263999999,2024-12-15 11:59,10027.43667519912343453736000,24414.77485128637392538244374,32703.95679309114436568244794,28940.62141946381590916787616
1734278399999,2024-12-15 15:59,10027.43667519912343453736000,24422.51961666495687672896743,32714.33127949220926040617528,29114.17327976514630948146147
1734292799999,2024-12-15 19:59,10027.43667519912343453736000,24553.05113361059167292671736,32889.18453601663552106453832,29068.98317176312758601819135
1734307199999,2024-12-15 23:59,10027.43667519912343453736000,24841.02229308492687092162221,33274.93577983443196276618873,29439.46001100855537863756530
1734321599999,2024-12-16 03:59,10027.43667519912343453736000,24869.15027271748988334963227,33312.61456388054698876771488,29031.69679817228854285858169
1734335999999,2024-12-16 07:59,10027.43667519912343453736000,24966.76475339179406994040416,33443.37386423366795692974463,29250.99308398707185047949069
1734350399999,2024-12-16 11:59,10027.43667519912343453736000,24673.14374358294456663406538,33050.05437365844744710909632,28686.04206153979394111157053
1734364799999,2024-12-16 15:59,10027.43667519912343453736000,25285.21561892160248573074674,33869.95414295746679978851417,29110.16920195913276013165203
1734379199999,2024-12-16 19:59,10027.43667519912343453736000,25344.92664238540245234497960,33949.93993602382865775827689,29627.14185160760933897803588
1734393599999,2024-12-16 23:59,10027.43667519912343453736000,25220.21618336017633434688886,33782.88426706765749758615410,29268.12282208149409343604495
1734407999999,2024-12-17 03:59,10027.43667519912343453736000,25412.30871685052529308997248,34040.20147153103649373809314,29312.25951187003468589257946
1734422399999,2024-12-17 07:59,10027.43667519912343453736000,25397.86545467382500249163509,34020.85402590620745764600845,29228.05416810636534421713176
1734436799999,2024-12-17 11:59,10027.43667519912343453736000,25398.47419275700499498310272,34021.66945990027335050731462,30027.44140693582927493386700
1734451199999,2024-12-17 15:59,10027.43667519912343453736000,25320.04209535228283741057050,33916.60588622734596715839768,29407.17400000550724198031132
1734465599999,2024-12-17 19:59,10027.43667519912343453736000,25319.42860150282800122776328,33915.78408165520143450911255,29809.13810476156517550848653
1734479999999,2024-12-17 23:59,10027.43667519912343453736000,25238.06932995593955163571290,33806.79941717487126165914914,29481.62869783902298531219365
1734494399999,2024-12-18 03:59,10027.43667519912343453736000,24912.35640932444481916981509,33370.49126572498946255651614,29085.37512579043365255715126
1734508799999,2024-12-18 07:59,10027.43667519912343453736000,24790.31631306254343385890462,33207.01267635997454333457629,28763.90588610801232213681172
1734523199999,2024-12-18 11:59,10027.43667519912343453736000,24975.21575006219130945085709,33454.69438147941086016834671,29279.17567430307360555603199
1734537599999,2024-12-18 15:59,10027.43667519912343453736000,24832.59269736276642802219744,33263.64393019004293857349195,28592.74215354211799563545762
1734551999999,2024-12-18 19:59,10027.43667519912343453736000,24449.58230465195490229690914,32750.58305404870897390041563,27954.79974376446930597975416
1734566399999,2024-12-18 23:59,10027.43667519912343453736000,23828.04883230949545928011179,31918.00901966223576303686788,26868.59616361505148034216984
1734580799999,2024-12-19 03:59,10027.43667519912343453736000,24063.25476496443990186225622,32233.07869969752375711201857,27184.83834133920889373573696
1734595199999,2024-12-19 07:59,10027.43667519912343453736000,24173.45062531884307389191569,32380.69136435768628437237234,27353.45994600460048699469537
1734609599999,2024-12-19 11:59,10027.43667519912343453736000,24362.11662920816715302482411,32633.41856731540531328547469,27602.26665107076566452837475
1734623999999,2024-12-19 15:59,10027.43667519912343453736000,23941.20040140371398547732697,32069.58099859827291852614185,26668.12736810561762160045338
1734638399999,2024-12-19 19:59,10027.43667519912343453736000,23113.66377921698778654914278,30961.05581886839933167221327,25119.36832761898376111946633
1734652799999,2024-12-19 23:59,10027.43667519912343453736000,23175.99760778136404893715999,31044.55498574513103271236937,25328.93460984679362417893915
1734667199999,2024-12-20 03:59,10027.43667519912343453736000,23091.38301421934509262315967,30931.20966056997192499081163,25868.74996093598774321222744
1734681599999,2024-12-20 07:59,10027.43667519912343453736000,23264.13860203617960237946692,31162.62409456560154322032184,25499.86454249624256956434140
1734695999999,2024-12-20 11:59,10027.43667519912343453736000,22049.38511186854263273612632,29535.40326238383709922593172,22620.42876460073060970376638
1734710399999,2024-12-20 15:59,10027.43667519912343453736000,23064.18003112723917816070004,30894.76995396015233775119213,25061.84744648814646085609460
1734724799999,2024-12-20 19:59,10027.43667519912343453736000,23093.75614159049209460161551,30934.38857903121317919230991,25697.93928186862776143050798
1734739199999,2024-12-20 23:59,10027.43667519912343453736000,23257.69691661690382245999112,31153.99514655808395040282802,25996.64347277796513581671079
1734753599999,2024-12-21 03:59,10027.43667519912343453736000,23182.08498861316397385183627,31052.70932568578996132543108,26014.11609956303917292217457
1734767999999,2024-12-21 07:59,10027.43667519912343453736000,23551.26085723045520147025481,31547.23819019636078276772888,26779.01409565404207785054642
1734782399999,2024-12-21 11:59,10027.43667519912343453736000,23366.28057220413498312552930,31299.44818524958758953831624,26220.27273053759018126595573
1734796799999,2024-12-21 15:59,10027.43667519912343453736000,23191.71779320285987066017753,31065.61293158407485187680333,25536.14648697323947980417075
1734811199999,2024-12-21 19:59,10027.43667519912343453736000,23130.14488724245859888649486,30983.13305719992551691327995,25238.12555587282518598345552
1734825599999,2024-12-21 23:59,10027.43667519912343453736000,23135.60450692597915654434515,30990.44648083420399351311967,25215.35833376089594807146600
1734839999999,2024-12-22 03:59,10027.43667519912343453736000,23064.83394899003018571989378,30927.44332435671560150250287,25172.52966314295322733740611
1734854399999,2024-12-22 07:59,10027.43667519912343453736000,22878.37699853537100121422531,30927.44332435671560150250287,25033.21066802785434476273733
1734868799999,2024-12-22 11:59,10027.43667519912343453736000,23090.25589761220713777567664,30927.44332435671560150250287,25488.56132805759995373334028
1734883199999,2024-12-22 15:59,10027.43667519912343453736000,22680.41347157872750551241679,30927.44332435671560150250287,24915.87796682667132662969075
1734897599999,2024-12-22 19:59,10027.43667519912343453736000,22551.72956983086948340009791,30927.44332435671560150250287,24577.23674984471553128527220
1734911999999,2024-12-22 23:59,10027.43667519912343453736000,22634.88889891278627016418343,30927.44332435671560150250287,24813.00449829829535984044564
1734926399999,2024-12-23 03:59,10027.43667519912343453736000,22834.36475954483005971198183,30927.44332435671560150250287,25404.50877905817731112305202
1734940799999,2024-12-23 07:59,10027.43667519912343453736000,22686.66492634700953777830896,30927.44332435671560150250287,24967.82182535150736896799704
1734955199999,2024-12-23 11:59,10027.43667519912343453736000,22812.31464921151728481596888,30927.44332435671560150250287,25237.02808510198486359272096
1734969599999,2024-12-23 15:59,10027.43667519912343453736000,22174.55450233929116694848757,30927.44332435671560150250287,24578.44854582362438881734797
1734983999999,2024-12-23 19:59,10027.43667519912343453736000,22125.66998080017286366883327,30927.44332435671560150250287,25145.23159431498771245345280
1734998399999,2024-12-23 23:59,10027.43667519912343453736000,22562.41102088416841414881895,30927.44332435671560150250287,26031.11804358301883183799664
1735012799999,2024-12-24 03:59,10027.43667519912343453736000,22435.73643038743185162747720,30927.44332435671560150250287,25809.65111269622845614418853
1735027199999,2024-12-24 07:59,10027.43667519912343453736000,22408.25761285138500306732129,30927.44332435671560150250287,25728.49134246245634900653523
1735041599999,2024-12-24 11:59,10027.43667519912343453736000,22447.59017782747975229140738,30927.44332435671560150250287,25832.92830978923475897440908
1735055999999,2024-12-24 15:59,10027.43667519912343453736000,23375.29750506123862190539354,30927.44332435671560150250287,26621.96215735317132852166925
1735070399999,2024-12-24 19:59,10027.43667519912343453736000,23204.34910842884471485813081,30927.44332435671560150250287,26415.72440570398100300982994
1735084799999,2024-12-24 23:59,10027.43667519912343453736000,23461.75258017162208676781551,30927.44332435671560150250287,26650.45652231581381949688306
1735099199999,2024-12-25 03:59,10027.43667519912343453736000,23310.97101042770285284608777,30667.27965125500670238948923,26428.55847743363327277426478
1735113599999,2024-12-25 07:59,10027.43667519912343453736000,23324.01369943646167634491566,30684.43867438313757746325847,26345.60182739972231111070157
1735127999999,2024-12-25 11:59,10027.43667519912343453736000,23281.99174863194281966829095,30629.15439786165556756286648,26220.04771207697307868518835
1735142399999,2024-12-25 15:59,10027.43667519912343453736000,23427.60617831824438294955324,30820.72542781559365268454509,26328.22642383392945279661374
1735156799999,2024-12-25 19:59,10027.43667519912343453736000,23546.15316425127307697153424,30976.68640120298410773061471,26494.93058119519267093566414
1735171199999,2024-12-25 23:59,10027.43667519912343453736000,23643.90318426441030876548447,31105.28678821323096507473615,26432.34960070582271105696104
1735185599999,2024-12-26 03:59,10027.43667519912343453736000,23540.60080712539306733256193,30969.38169400076248634551878,26127.99081562193760712474297
1735199999999,2024-12-26 07:59,10027.43667519912343453736000,23237.37790520763415121158923,30570.46021519438273654480658,25766.79572780561219947959303
1735214399999,2024-12-26 11:59,10027.43667519912343453736000,22756.05155629697899442293939,29937.22500214971628792452896,25282.45082729400255926135236
1735228799999,2024-12-26 15:59,10027.43667519912343453736000,22838.58074634747899208452912,30045.80079352766310309049234,25072.99576633797749990961625
1735243199999,2024-12-26 19:59,10027.43667519912343453736000,22852.69823853435248982610454,30064.37383278230540123323947,25082.65378135758850031028331
1735257599999,2024-12-26 23:59,10027.43667519912343453736000,22778.82929887034285409390974,29967.19150762726699937970409,24975.68128782937698513971959
1735271999999,2024-12-27 03:59,10027.43667519912343453736000,22927.74185246824851731917828,30163.10156494286734953826838,25210.07315001227249007611963
1735286399999,2024-12-27 07:59,10027.43667519912343453736000,22615.50677345966080610968094,29752.32362348277456117245400,24913.37380030029729677000998
1735300799999,2024-12-27 11:59,10027.43667519912343453736000,23054.84921769599585575242280,30330.32461367415409451425035,25696.41596912650625245345393
1735315199999,2024-12-27 15:59,10027.43667519912343453736000,22489.23880097942337919787420,29586.20488380604209129237732,24834.23981524899584952299510
1735329599999,2024-12-27 19:59,10027.43667519912343453736000,22531.14899127648340912801853,29641.34212767720101074090657,25122.42751587692251313905793
1735343999999,2024-12-27 23:59,10027.43667519912343453736000,22423.91359542817043495725435,29500.26273551506462547166836,24742.89101067659997987120294
1735358399999,2024-12-28 03:59,10027.43667519912343453736000,22494.27040169820800463516132,29439.73369601319646694254186,24775.85251172926848064632961
1735372799999,2024-12-28 07:59,10027.43667519912343453736000,22443.64051393622206663387718,29439.73369601319646694254186,24653.31765415781847099520900
1735387199999,2024-12-28 11:59,10027.43667519912343453736000,22532.29750883185816058652971,29439.73369601319646694254186,24831.80351348892159206229461
1735401599999,2024-12-28 15:59,10027.43667519912343453736000,22459.16809082358671885764129,29439.73369601319646694254186,24961.38840046972446416661599
1735415999999,2024-12-28 19:59,10027.43667519912343453736000,22597.19707330151259445225618,29439.73369601319646694254186,25220.56359173365999152582603
1735430399999,2024-12-28 23:59,10027.43667519912343453736000,22661.93256383468492096676677,29439.73369601319646694254186,25258.34261368982084163679588
1735444799999,2024-12-29 03:59,10027.43667519912343453736000,22631.59077500118217022017718,29439.73369601319646694254186,25214.69615563049543665831518
1735459199999,2024-12-29 07:59,10027.43667519912343453736000,22655.28400258245344047401877,29439.73369601319646694254186,25304.78967235887000662480216
1735473599999,2024-12-29 11:59,10027.43667519912343453736000,22598.34083509061250221942778,29439.73369601319646694254186,25143.94477292879971487491028
1735487999999,2024-12-29 15:59,10027.43667519912343453736000,22474.34611888975035976794547,29439.73369601319646694254186,25018.51256061946734538390656
1735502399999,2024-12-29 19:59,10027.43667519912343453736000,22260.75752183710791616991123,29439.73369601319646694254186,24729.52627961453026045467487
1735516799999,2024-12-29 23:59,10027.43667519912343453736000,22290.55477543214106425811767,29439.73369601319646694254186,24431.21223657610450091699903
1735531199999,2024-12-30 03:59,10027.43667519912343453736000,22286.87143445227462531560456,29439.73369601319646694254186,24639.39455471408563026404163
1735545599999,2024-12-30 07:59,10027.43667519912343453736000,22288.99726197712975534440167,29439.73369601319646694254186,24597.44551046661890409701677
1735559999999,2024-12-30 11:59,10027.43667519912343453736000,22334.53134617562067807531422,29439.73369601319646694254186,24673.03059304796259037676351
1735574399999,2024-12-30 15:59,10027.43667519912343453736000,21908.19354481784570240068352,29439.73369601319646694254186,23956.14850054624735209737971
1735588799999,2024-12-30 19:59,10027.43667519912343453736000,22451.97499433288563570651014,29439.73369601319646694254186,24758.36087625168993788168637
1735603199999,2024-12-30 23:59,10027.43667519912343453736000,22065.57136238497313621042376,29439.73369601319646694254186,24333.56720577324001482378187
1735617599999,2024-12-31 03:59,10027.43667519912343453736000,21998.40567528535568342138226,29439.73369601319646694254186,24061.66739154045394319447323
1735631999999,2024-12-31 07:59,10027.43667519912343453736000,22081.90741953906121596191832,29439.73369601319646694254186,24105.21652661111762087121212
