ts,datetime_utc,equity,B&H BTC,Equiponderado,B&H BTC filtrado
1591171199999,2020-06-03 07:59,10709.9799592684000000,9416.2323060568000000,9730.4300281854000000,6278.1353077676000000
1591185599999,2020-06-03 11:59,10790.5958580730000000,9527.4180065593000000,9866.8876065129000000,6352.2662101601000000
1591199999999,2020-06-03 15:59,10830.3670614586000000,9468.7000704721000000,9930.5557162713000000,6313.1171687897000000
1591214399999,2020-06-03 19:59,10851.1645878139000000,9486.4204462582000000,9950.1164771301000000,6324.9318845474000000
1591228799999,2020-06-03 23:59,10876.5458741209000000,9574.6360229776000000,10018.7115581853000000,6383.7479038532000000
1591243199999,2020-06-04 03:59,10917.9547432015000000,9573.7742718913000000,10106.5483164024000000,6383.1733480841000000
1591257599999,2020-06-04 07:59,10890.0931815526000000,9558.1537953040000000,10052.3728744740000000,6372.7586992580000000
1591271999999,2020-06-04 11:59,10844.5872246610000000,9530.8947264592000000,9997.3456901406000000,6354.5842455044000000
1591286399999,2020-06-04 15:59,10876.4379378652000000,9736.2391146211000000,10062.6625741743000000,6491.4936207827000000
1591300799999,2020-06-04 19:59,10860.2168646757000000,9724.6005223636000000,10024.1104458933000000,6483.7338158552000000
1591315199999,2020-06-04 23:59,10886.5703634970000000,9696.2915039194000000,10063.1046187872000000,6464.8593286358000000
1591329599999,2020-06-05 03:59,10887.0347413543000000,9703.7501081491000000,10058.5067586498000000,6469.8322078787000000
1591343999999,2020-06-05 07:59,10911.4094373592000000,9682.0082272936000000,10065.3472413198000000,6455.3362318652000000
1591358399999,2020-06-05 11:59,10864.8685686154000000,9604.7081643340000000,10000.8314984430000000,6403.7979189680000000
1591372799999,2020-06-05 15:59,10845.8565169981000000,9619.7145194575000000,9955.9437261480000000,6413.8031142575000000
1591387199999,2020-06-05 19:59,10858.9497128959000000,9632.8388894500000000,9969.8916777345000000,6422.5535325800000000
1591401599999,2020-06-05 23:59,10835.2060578184000000,9529.9834494484000000,9909.9247889502000000,6353.9766692888000000
1591415999999,2020-06-06 03:59,10847.5546472680000000,9544.8610371682000000,9939.5655301386000000,6363.8960114174000000
1591430399999,2020-06-06 07:59,10833.3295111435000000,9518.7707801416000000,9910.7747080803000000,6346.5008402012000000
1591444799999,2020-06-06 11:59,10863.0488523532000000,9601.9842384865000000,9978.0226606125000000,6401.9817944105000000
1591459199999,2020-06-06 15:59,10847.6687992018000000,9560.2041685783000000,9961.4512731879000000,6374.1257457431000000
1591473599999,2020-06-06 19:59,10827.8036149711000000,9565.8699343411000000,9932.2167091158000000,6377.9032848227000000
1591487999999,2020-06-06 23:59,10828.6193594101000000,9574.6954540870000000,9939.8103831405000000,6383.7875283890000000
1591502399999,2020-06-07 03:59,10875.2296240885000000,9593.9016076081000000,10017.0659779128000000,6396.5928575417000000
1591516799999,2020-06-07 07:59,10830.9615450799000000,9567.4547639251000000,9945.9775654848000000,6386.97617155
1591531199999,2020-06-07 11:59,10775.8096269052000000,9484.8455218591000000,9841.3225597503000000,6386.97617155
1591545599999,2020-06-07 15:59,10700.6300069800000000,9410.0019447547000000,9761.6635077411000000,6386.97617155
1591559999999,2020-06-07 19:59,10727.2221392290000000,9681.1860969469000000,9908.2158940557000000,6386.97617155
1591574399999,2020-06-07 23:59,10740.0685799290000000,9654.6203910451000000,9961.9262917938000000,6386.97617155
1591588799999,2020-06-08 03:59,10734.1592172070000000,9633.6610197967000000,9945.6607692981000000,6386.97617155
1591603199999,2020-06-08 07:59,10732.6176443230000000,9635.3250908599000000,9953.7885967347000000,6386.97617155
1591617599999,2020-06-08 11:59,10730.6906782180000000,9650.3611615381000000,9951.7325632263000000,6386.97617155
1591631999999,2020-06-08 15:59,10724.5243866820000000,9613.5336840799000000,9921.5869561092000000,6386.97617155
1591646399999,2020-06-08 19:59,10726.8367460080000000,9602.7766532785000000,9935.9327032020000000,6386.97617155
1591660799999,2020-06-08 23:59,10738.9124002660000000,9689.3083485649000000,10039.2011981352000000,6386.97617155
1591675199999,2020-06-09 03:59,10723.1112782050000000,9587.4929529778000000,9954.1121371704000000,6386.97617155
1591689599999,2020-06-09 07:59,10725.6805663450000000,9589.9989647575000000,9971.0404193430000000,6379.2450913375000000
1591703999999,2020-06-09 11:59,10724.1389934610000000,9629.1145399276000000,9974.9648676663000000,6405.2646752080000000
1591718399999,2020-06-09 15:59,10706.6976311338000000,9627.7773399661000000,9930.8454162813000000,6404.3751731005000000
1591732799999,2020-06-09 19:59,10668.7618974412000000,9638.9305781635000000,9904.0548145005000000,6411.7942795675000000
1591747199999,2020-06-09 23:59,10671.8278570126000000,9679.8191814307000000,9908.9960961726000000,6438.9932773435000000
1591761599999,2020-06-10 03:59,10675.3934524480000000,9662.0591849050000000,9847.2532873860000000,6427.1793715750000000
1591775999999,2020-06-10 07:59,10664.0168444440000000,9655.5118576861000000,9841.9114972233000000,6422.8241057005000000
1591790399999,2020-06-10 11:59,10659.5771925400000000,9637.3952745040000000,9842.1852824640000000,6410.7729993700000000
1591804799999,2020-06-10 15:59,10655.09797624,9665.8528707217000000,9827.5253499711000000,6429.7029219985000000
1591819199999,2020-06-10 19:59,10675.2445483660000000,9758.8130310082000000,9904.4718998976000000,6491.5397907310000000
1591833599999,2020-06-10 23:59,10722.8590921600000000,9791.3218478500000000,9970.3569554910000000,6513.1645753000000000
1591847999999,2020-06-11 03:59,10729.3153014880000000,9795.4523099533000000,9973.5134279589000000,6515.9121484765000000
1591862399999,2020-06-11 07:59,10698.6483071800000000,9703.6312459303000000,9896.9487372909000000,6454.8330037615000000
1591876799999,2020-06-11 11:59,10691.9230891300000000,9695.8061498593000000,9881.1259659009000000,6449.6277692065000000
1591891199999,2020-06-11 15:59,10572.79770376,9430.8820745239000000,9587.0697112062000000,6273.4009294495000000
1591905599999,2020-06-11 19:59,10572.79770376,9192.9793435957000000,9302.0587485651000000,6115.1486211685000000
1591919999999,2020-06-11 23:59,10572.79770376,9192.4543687960000000,9241.4791369170000000,6114.7994092300000000
1591934399999,2020-06-12 03:59,10572.79770376,9274.7070242056000000,9383.1034495383000000,6169.5136721980000000
1591948799999,2020-06-12 07:59,10572.79770376,9349.5506013100000000,9518.3029574955000000,6219.2994346000000000
1591963199999,2020-06-12 11:59,10572.79770376,9405.6139478440000000,9555.8003021160000000,6256.5926340700000000
1591977599999,2020-06-12 15:59,10557.2569697590000000,9328.5615145069000000,9477.7999977987000000,6205.3375459645000000
1591991999999,2020-06-12 19:59,10553.16876106,9341.8344622729000000,9490.8857694282000000,6214.1666779945000000
1592006399999,2020-06-12 23:59,10553.16876106,9375.4328494537000000,9510.2989743906000000,6236.5162420585000000
1592020799999,2020-06-13 03:59,10553.16876106,9319.3794081046000000,9425.0036214243000000,6199.2296314930000000
1592035199999,2020-06-13 07:59,10553.16876106,9348.4610309710000000,9473.6316260430000000,6218.5746551050000000
1592049599999,2020-06-13 11:59,10553.16876106,9315.9720244990000000,9423.6177829500000000,6196.9630483450000000
1592063999999,2020-06-13 15:59,10553.16876106,9347.9855820958000000,9473.2667698644000000,6218.2583876890000000
1592078399999,2020-06-13 19:59,10553.16876106,9314.9616956392000000,9467.5378348341000000,6196.2909800860000000
1592092799999,2020-06-13 23:59,10553.16876106,9383.5650062566000000,9529.0920358173000000,6241.9257326530000000
1592107199999,2020-06-14 03:59,10553.16876106,9345.4003288369000000,9474.2710283007000000,6216.5386836145000000
1592121599999,2020-06-14 07:59,10553.16876106,9325.4116657087000000,9413.7318282006000000,6207.21108515
1592135999999,2020-06-14 11:59,10553.16876106,9337.0106372266000000,9443.7373729203000000,6207.21108515
1592150399999,2020-06-14 15:59,10553.16876106,9330.0968181664000000,9392.9040127647000000,6207.21108515
1592164799999,2020-06-14 19:59,10553.16876106,9305.0168899996000000,9382.9095441378000000,6207.21108515
