ts,datetime_utc,equity,B&H BTC (OOS),B&H BTC filtrado (OOS)
1645574399999,2022-02-22 23:59,9357.897937570000,9192.991703535074015352484460,8999.08793774000000000000
1645588799999,2022-02-23 03:59,9357.897937570000,9077.652771914816587950497540,8999.08793774000000000000
1645603199999,2022-02-23 07:59,9357.897937570000,9173.956908415490189406728540,8999.08793774000000000000
1645617599999,2022-02-23 11:59,9357.897937570000,9325.864961331683799853568420,8999.08793774000000000000
1645631999999,2022-02-23 15:59,9357.897937570000,9260.844640458320149831683620,8999.08793774000000000000
1645646399999,2022-02-23 19:59,9357.897937570000,9045.224367798759554511328220,8999.08793774000000000000
1645660799999,2022-02-23 23:59,9357.897937570000,8957.264185197145563468408620,8999.08793774000000000000
1645675199999,2022-02-24 03:59,9357.897937570000,8401.051890010034150233859180,8999.08793774000000000000
1645689599999,2022-02-24 07:59,9357.897937570000,8491.262776026495344546767100,8999.08793774000000000000
1645703999999,2022-02-24 11:59,9357.897937570000,8522.563423837463341304713640,8999.08793774000000000000
1645718399999,2022-02-24 15:59,9357.897937570000,8637.440672705957239830805520,8999.08793774000000000000
1645732799999,2022-02-24 19:59,9357.897937570000,8969.284768926655359565280000,8999.08793774000000000000
1645747199999,2022-02-24 23:59,9357.897937570000,9216.287445717808743215355020,8999.08793774000000000000
1645761599999,2022-02-25 03:59,9357.897937570000,9359.637535542719024134536320,8999.08793774000000000000
1645775999999,2022-02-25 07:59,9357.897937570000,9249.718567060352190931858880,8999.08793774000000000000
1645790399999,2022-02-25 11:59,9357.897937570000,9316.751536179684974647098620,8999.08793774000000000000
1645804799999,2022-02-25 15:59,9357.897937570000,9476.876099318670138057133040,8999.08793774000000000000
1645819199999,2022-02-25 19:59,9357.897937570000,9300.191072057833811270592680,8999.08793774000000000000
1645833599999,2022-02-25 23:59,9357.897937570000,9430.767939083953126623344540,8999.08793774000000000000
1645847999999,2022-02-26 03:59,9357.897937570000,9471.925032725539377872404460,8999.08793774000000000000
1645862399999,2022-02-26 07:59,9357.897937570000,9426.158325359314143003080000,8999.08793774000000000000
1645876799999,2022-02-26 11:59,9357.897937570000,9360.803765410455021555417020,8999.08793774000000000000
1645891199999,2022-02-26 15:59,9357.897937570000,9429.923925303385425397098920,8999.08793774000000000000
1645905599999,2022-02-26 19:59,9357.897937570000,9439.172007924648613192371440,8999.08793774000000000000
1645919999999,2022-02-26 23:59,9357.897937570000,9406.132836001571078011132640,8999.08793774000000000000
1645934399999,2022-02-27 03:59,9357.897937570000,9283.519996443372635767570220,8999.08793774000000000000
1645948799999,2022-02-27 07:59,9357.897937570000,9327.793448659362706928921660,8999.08793774000000000000
1645963199999,2022-02-27 11:59,9357.897937570000,9493.438968038186736479867600,8999.08793774000000000000
1645977599999,2022-02-27 15:59,9357.897937570000,9463.917722499640673931099860,8999.08793774000000000000
1645991999999,2022-02-27 19:59,9357.897937570000,9042.983282774574091426254380,8999.08793774000000000000
1646006399999,2022-02-27 23:59,9357.897937570000,9065.245047961171749410818340,8999.08793774000000000000
1646020799999,2022-02-28 03:59,9357.897937570000,9088.023801645837942334535600,8999.08793774000000000000
1646035199999,2022-02-28 07:59,9357.897937570000,9221.185611162299932383053960,8999.08793774000000000000
1646049599999,2022-02-28 11:59,9357.897937570000,9217.836006614348912986586300,8999.08793774000000000000
1646063999999,2022-02-28 15:59,9357.897937570000,9816.895827601847414968915520,8999.08793774000000000000
1646078399999,2022-02-28 19:59,9357.897937570000,9938.202970627714627110337280,8999.08793774000000000000
1646092799999,2022-02-28 23:59,9357.897937570000,10378.37900087159244953660000,8999.08793774000000000000
1646107199999,2022-03-01 03:59,9357.897937570000,10375.42375034077277772162602,8999.08793774000000000000
1646121599999,2022-03-01 07:59,9357.897937570000,10458.44248473991774876473152,8999.08793774000000000000
1646135999999,2022-03-01 11:59,9357.897937570000,10486.57627742550778963958552,8999.08793774000000000000
1646150399999,2022-03-01 15:59,9357.897937570000,10494.68698535102020056872078,8999.08793774000000000000
1646164799999,2022-03-01 19:59,9357.897937570000,10512.91383565501785098166038,8999.08793774000000000000
1646179199999,2022-03-01 23:59,9357.897937570000,10681.64685843626047989015440,8999.08793774000000000000
1646193599999,2022-03-02 03:59,9357.897937570000,10658.43046797648510855282830,8999.08793774000000000000
1646207999999,2022-03-02 07:59,9357.897937570000,10573.89443245045062333946358,8999.08793774000000000000
1646222399999,2022-03-02 11:59,9357.897937570000,10605.19988945674949018986736,8999.08793774000000000000
1646236799999,2022-03-02 15:59,9357.897937570000,10610.78817443122053762518024,8999.08793774000000000000
1646251199999,2022-03-02 19:59,9357.897937570000,10509.29010697320723631513004,8999.08793774000000000000
1646265599999,2022-03-02 23:59,9357.897937570000,10554.63120055265046800198876,8999.08793774000000000000
1646279999999,2022-03-03 03:59,9357.897937570000,10413.43082104063911841119374,8999.08793774000000000000
1646294399999,2022-03-03 07:59,9357.897937570000,10454.61676985421059021499710,8999.08793774000000000000
1646308799999,2022-03-03 11:59,9357.897937570000,10431.81637479055548187522226,8999.08793774000000000000
1646323199999,2022-03-03 15:59,9357.897937570000,10231.05892030104890729396708,8999.08793774000000000000
1646337599999,2022-03-03 19:59,9357.897937570000,10153.96751914720132520440988,8999.08793774000000000000
1646351999999,2022-03-03 23:59,9357.897937570000,10208.61440569187818579602800,8999.08793774000000000000
1646366399999,2022-03-04 03:59,9357.897937570000,9967.178372496206934165208280,8999.08793774000000000000
1646380799999,2022-03-04 07:59,9357.897937570000,9964.062013921803114252916760,8999.08793774000000000000
1646395199999,2022-03-04 11:59,9357.897937570000,10018.18710277308056981292434,8999.08793774000000000000
1646409599999,2022-03-04 15:59,9357.897937570000,9785.482163700603971038223840,8999.08793774000000000000
1646423999999,2022-03-04 19:59,9357.897937570000,9566.137169257284489109736060,8999.08793774000000000000
1646438399999,2022-03-04 23:59,9357.897937570000,9413.813120944970615665344920,8999.08793774000000000000
1646452799999,2022-03-05 03:59,9357.897937570000,9390.238445433045422439954440,8999.08793774000000000000
1646467199999,2022-03-05 07:59,9357.897937570000,9382.089263944886050771161260,8999.08793774000000000000
1646481599999,2022-03-05 11:59,9357.897937570000,9409.227553196985982507366580,8999.08793774000000000000
1646495999999,2022-03-05 15:59,9357.897937570000,9416.542339295239393134828620,8999.08793774000000000000
1646510399999,2022-03-05 19:59,9357.897937570000,9482.356177398196608412158020,8999.08793774000000000000
1646524799999,2022-03-05 23:59,9357.897937570000,9473.759740744266318144841520,8999.08793774000000000000
1646539199999,2022-03-06 03:59,9357.897937570000,9450.334150287598097785625480,8999.08793774000000000000
1646553599999,2022-03-06 07:59,9357.897937570000,9471.261363769879305113305340,8999.08793774000000000000
1646567999999,2022-03-06 11:59,9357.897937570000,9222.363864018363105035077760,8999.08793774000000000000
1646582399999,2022-03-06 15:59,9357.897937570000,9345.029604725201118295669820,8999.08793774000000000000
1646596799999,2022-03-06 19:59,9357.897937570000,9298.873352537175405937308920,8999.08793774000000000000
1646611199999,2022-03-06 23:59,9357.897937570000,9238.794479866280775915238220,8999.08793774000000000000
1646625599999,2022-03-07 03:59,9357.897937570000,9106.214582984854067054045900,8999.08793774000000000000
1646639999999,2022-03-07 07:59,9357.897937570000,9112.416040364011051277656880,8999.08793774000000000000
1646654399999,2022-03-07 11:59,9357.897937570000,9218.653569820596828704317100,8999.08793774000000000000
1646668799999,2022-03-07 15:59,9357.897937570000,9395.254436163142928872855760,8999.08793774000000000000
1646683199999,2022-03-07 19:59,9357.897937570000,8971.434479239554290893666280,8999.08793774000000000000
1646697599999,2022-03-07 23:59,9357.897937570000,9134.721088308586540094336000,8999.08793774000000000000
1646711999999,2022-03-08 03:59,9357.897937570000,9304.935343251737157479659940,8999.08793774000000000000
1646726399999,2022-03-08 07:59,9357.897937570000,9269.328061021974992926254980,8999.08793774000000000000
1646740799999,2022-03-08 11:59,9357.897937570000,9373.990579007700815073169100,8999.08793774000000000000
1646755199999,2022-03-08 15:59,9357.897937570000,9295.910888213359428983649080,8999.08793774000000000000
1646769599999,2022-03-08 19:59,9357.897937570000,9321.529471740904411503366560,8999.08793774000000000000
1646783999999,2022-03-08 23:59,9357.897937570000,9313.293724736789378170343060,8999.08793774000000000000
1646798399999,2022-03-09 03:59,9357.897937570000,9911.341210107139725690423260,8999.08793774000000000000
1646812799999,2022-03-09 07:59,9357.897937570000,10049.21362645018897130080820,8999.08793774000000000000
1646827199999,2022-03-09 11:59,9357.897937570000,10135.91379987511499811993092,8999.08793774000000000000
1646841599999,2022-03-09 15:59,9357.897937570000,10224.72280545262756048155338,8999.08793774000000000000
1646855999999,2022-03-09 19:59,9357.897937570000,10148.65576290425530808538830,8999.08793774000000000000
1646870399999,2022-03-09 23:59,9357.897937570000,10085.42927188930620255005402,8999.08793774000000000000
1646884799999,2022-03-10 03:59,9357.897937570000,9803.321873780466579008355620,8999.08793774000000000000
1646899199999,2022-03-10 07:59,9357.897937570000,9435.512210277856472832411800,8999.08793774000000000000
1646913599999,2022-03-10 11:59,9357.897937570000,9396.432689019206101524879560,8999.08793774000000000000
1646927999999,2022-03-10 15:59,9357.897937570000,9421.238518535834038419323480,8999.08793774000000000000
1646942399999,2022-03-10 19:59,9357.897937570000,9481.598729133584568850142720,8999.08793774000000000000
1646956799999,2022-03-10 23:59,9357.897937570000,9479.540393531972169278444000,8999.08793774000000000000
1646971199999,2022-03-11 03:59,9357.897937570000,9309.528124792718095776324140,8999.08793774000000000000
1646985599999,2022-03-11 07:59,9357.897937570000,9409.828702613344744064521580,8999.08793774000000000000
1646999999999,2022-03-11 11:59,9357.897937570000,9592.960456215212429789992160,8999.08793774000000000000
1647014399999,2022-03-11 15:59,9357.897937570000,9397.365672913394899461584120,8999.08793774000000000000
1647028799999,2022-03-11 19:59,9357.897937570000,9328.192611871824924602872580,8999.08793774000000000000
1647043199999,2022-03-11 23:59,9357.897937570000,9313.038837384253263270109340,8999.08793774000000000000
1647057599999,2022-03-12 03:59,9357.897937570000,9399.452863686992519588026280,8999.08793774000000000000
1647071999999,2022-03-12 07:59,9357.897937570000,9403.312242940015768784961380,8999.08793774000000000000
1647086399999,2022-03-12 11:59,9357.897937570000,9397.101167170197044376435920,8999.08793774000000000000
1647100799999,2022-03-12 15:59,9357.897937570000,9388.175300636102152775798480,8999.08793774000000000000
1647115199999,2022-03-12 19:59,9357.897937570000,9385.299401828241837486368960,8999.08793774000000000000
1647129599999,2022-03-12 23:59,9357.897937570000,9331.744202623672487882544320,8999.08793774000000000000
1647143999999,2022-03-13 03:59,9357.897937570000,9424.734803541376595635736960,8999.08793774000000000000
1647158399999,2022-03-13 07:59,9357.897937570000,9399.652445293223628425001740,8999.08793774000000000000
1647172799999,2022-03-13 11:59,9357.897937570000,9315.816147687830741664165440,8999.08793774000000000000
1647187199999,2022-03-13 15:59,9357.897937570000,9362.676946991828922567512000,8999.08793774000000000000
1647201599999,2022-03-13 19:59,9357.897937570000,9346.570951828744982928215240,8999.08793774000000000000
1647215999999,2022-03-13 23:59,9357.897937570000,9084.065833888531856242227080,8999.08793774000000000000
1647230399999,2022-03-14 03:59,9357.897937570000,9172.244834877700436491951100,8999.08793774000000000000
1647244799999,2022-03-14 07:59,9357.897937570000,9397.043456826226603266949040,8999.08793774000000000000
1647259199999,2022-03-14 11:59,9357.897937570000,9353.452910347220085234525680,8999.08793774000000000000
1647273599999,2022-03-14 15:59,9357.897937570000,9369.469935396682928163363500,8999.08793774000000000000
1647287999999,2022-03-14 19:59,9357.897937570000,9333.100395706977853955486000,8999.08793774000000000000
1647302399999,2022-03-14 23:59,9357.897937570000,9539.503845514925917081540940,8999.08793774000000000000
1647316799999,2022-03-15 03:59,9357.897937570000,9322.378294716802982822069420,8999.08793774000000000000
1647331199999,2022-03-15 07:59,9357.897937570000,9243.288672902978877316529000,8999.08793774000000000000
1647345599999,2022-03-15 11:59,9357.897937570000,9292.705559525334512360898620,8999.08793774000000000000
1647359999999,2022-03-15 15:59,9357.897937570000,9382.180638656172582527848820,8999.08793774000000000000
1647374399999,2022-03-15 19:59,9357.897937570000,9554.975026894335004516482020,8999.08793774000000000000
1647388799999,2022-03-15 23:59,9357.897937570000,9445.474458405753869357584460,8999.08793774000000000000
1647403199999,2022-03-16 03:59,9357.897937570000,9416.539934697573958088600000,8999.08793774000000000000
1647417599999,2022-03-16 07:59,9357.897937570000,9517.773496412389404313502000,8999.08793774000000000000
1647431999999,2022-03-16 11:59,9357.897937570000,9743.949952823209852577499200,8999.08793774000000000000
1647446399999,2022-03-16 15:59,9357.897937570000,9765.608163995783313958679540,8999.08793774000000000000
1647460799999,2022-03-16 19:59,9357.897937570000,9830.171611312714305197126540,8999.08793774000000000000
1647475199999,2022-03-16 23:59,9357.897937570000,9886.398318523581991160948000,8999.08793774000000000000
1647489599999,2022-03-17 03:59,9357.897937570000,9862.523068303477417156980020,8999.08793774000000000000
1647503999999,2022-03-17 07:59,9357.897937570000,9793.111952093029372721635100,8999.08793774000000000000
1647518399999,2022-03-17 11:59,9357.897937570000,9798.512678449596486551115620,8999.08793774000000000000
1647532799999,2022-03-17 15:59,9357.897937570000,9810.547689765098892925358720,8999.08793774000000000000
1647547199999,2022-03-17 19:59,9357.897937570000,9828.170986055072346734914700,8999.08793774000000000000
1647561599999,2022-03-17 23:59,9357.897937570000,9839.244158304400734617709800,8999.08793774000000000000
1647575999999,2022-03-18 03:59,9357.897937570000,9744.091824085470520304987780,8999.08793774000000000000
1647590399999,2022-03-18 07:59,9357.897937570000,9755.749313567499624421337540,8999.08793774000000000000
1647604799999,2022-03-18 11:59,9357.897937570000,9712.404036050367481104233420,8999.08793774000000000000
1647619199999,2022-03-18 15:59,9357.897937570000,9842.413418027444125547030960,8999.08793774000000000000
1647633599999,2022-03-18 19:59,9357.897937570000,10109.71811290786560450534464,8999.08793774000000000000
1647647999999,2022-03-18 23:59,9357.897937570000,10041.13658289199265101887362,8999.08793774000000000000
1647662399999,2022-03-19 03:59,9357.897937570000,10049.82920345254034313533492,8999.08793774000000000000
1647676799999,2022-03-19 07:59,9357.897937570000,10005.66636272916028410050000,8999.08793774000000000000
1647691199999,2022-03-19 11:59,9357.897937570000,10032.54495543339323084401436,8999.08793774000000000000
1647705599999,2022-03-19 15:59,9357.897937570000,10084.46021903013587891992016,8999.08793774000000000000
1647719999999,2022-03-19 19:59,9357.897937570000,10107.83290833816452826210656,8999.08793774000000000000
1647734399999,2022-03-19 23:59,9357.897937570000,10147.80934452602217181291406,8999.08793774000000000000
1647748799999,2022-03-20 03:59,9357.897937570000,10085.58076154222861046245708,8999.08793774000000000000
1647763199999,2022-03-20 07:59,9357.897937570000,10066.74073883354502326121938,8999.08793774000000000000
1647777599999,2022-03-20 11:59,9357.897937570000,10000.10212373134358712747332,8999.08793774000000000000
1647791999999,2022-03-20 15:59,9357.897937570000,9940.814363692377087314618600,8999.08793774000000000000
1647806399999,2022-03-20 19:59,9357.897937570000,9950.127370450607021358063860,8999.08793774000000000000
1647820799999,2022-03-20 23:59,9357.897937570000,9922.012814546340460853038820,8999.08793774000000000000
1647835199999,2022-03-21 03:59,9357.897937570000,9818.812291941199146813125660,8999.08793774000000000000
1647849599999,2022-03-21 07:59,9357.897937570000,9883.515205922725370732832620,8999.08793774000000000000
1647863999999,2022-03-21 11:59,9357.897937570000,9917.725416908869773427409360,8999.08793774000000000000
1647878399999,2022-03-21 15:59,9357.897937570000,9912.964313531308381894741760,8999.08793774000000000000
1647892799999,2022-03-21 19:59,9357.897937570000,9902.400915987052223812414100,8999.08793774000000000000
1647907199999,2022-03-21 23:59,9357.897937570000,9859.526939612345349556119500,8999.08793774000000000000
1647921599999,2022-03-22 03:59,9357.897937570000,10156.30478807800419013862852,8999.08793774000000000000
1647935999999,2022-03-22 07:59,9357.897937570000,10151.37055366853147527750028,8999.08793774000000000000
1647950399999,2022-03-22 11:59,9357.897937570000,10335.81762219339213129002600,8999.08793774000000000000
1647964799999,2022-03-22 15:59,9357.897937570000,10237.42389032145547466112422,8999.08793774000000000000
1647979199999,2022-03-22 19:59,9357.897937570000,10167.83483388376523680486142,8999.08793774000000000000
1647993599999,2022-03-22 23:59,9357.897937570000,10187.00428647261342533942006,8999.08793774000000000000
1648007999999,2022-03-23 03:59,9357.897937570000,10117.22526681935381883109628,8999.08793774000000000000
1648022399999,2022-03-23 07:59,9357.897937570000,10125.35280692852427508383188,8999.08793774000000000000
1648036799999,2022-03-23 11:59,9357.897937570000,10109.01116119422770091413036,8999.08793774000000000000
1648051199999,2022-03-23 15:59,9357.897937570000,10248.09309016299077477751116,8999.08793774000000000000
1648065599999,2022-03-23 19:59,9357.897937570000,10151.57494447009345420693298,8999.08793774000000000000
1648079999999,2022-03-23 23:59,9357.897937570000,10311.71393519507122789433912,8999.08793774000000000000
1648094399999,2022-03-24 03:59,9357.897937570000,10270.86222545699522751631394,8999.08793774000000000000
1648108799999,2022-03-24 07:59,9357.897937570000,10358.59878047572375925997188,8999.08793774000000000000
1648123199999,2022-03-24 11:59,9357.897937570000,10332.31171879718783388869804,8999.08793774000000000000
1648137599999,2022-03-24 15:59,9357.897937570000,10580.36760936580176778690862,8999.08793774000000000000
1648151999999,2022-03-24 19:59,9357.897937570000,10558.31504417609695882423460,8999.08793774000000000000
1648166399999,2022-03-24 23:59,9357.897937570000,10578.31167836185480326143852,8999.08793774000000000000
1648180799999,2022-03-25 03:59,9357.897937570000,10572.70896580139114554875392,8999.08793774000000000000
1648195199999,2022-03-25 07:59,9357.897937570000,10557.51431315350708843010414,8999.08793774000000000000
1648209599999,2022-03-25 11:59,9357.897937570000,10721.10149693071871840935136,8999.08793774000000000000
1648223999999,2022-03-25 15:59,9357.897937570000,10656.88190707994493878159702,8999.08793774000000000000
1648238399999,2022-03-25 19:59,9357.897937570000,10687.35777789166871468312690,8999.08793774000000000000
1648252799999,2022-03-25 23:59,9357.897937570000,10655.66758525890024043614392,8999.08793774000000000000
1648267199999,2022-03-26 03:59,9357.897937570000,10675.11356657927345928699386,8999.08793774000000000000
1648281599999,2022-03-26 07:59,9357.897937570000,10703.01651788898173572390034,8999.08793774000000000000
1648295999999,2022-03-26 11:59,9357.897937570000,10660.79659207927319404179038,8999.08793774000000000000
1648310399999,2022-03-26 15:59,9357.897937570000,10629.73399943718326686047722,8999.08793774000000000000
1648324799999,2022-03-26 19:59,9357.897937570000,10668.73176437520884659623638,8999.08793774000000000000
1648339199999,2022-03-26 23:59,9357.897937570000,10703.30506960883394127133474,8999.08793774000000000000
1648353599999,2022-03-27 03:59,9357.897937570000,10751.81542291132056388751462,8999.08793774000000000000
1648367999999,2022-03-27 07:59,9357.897937570000,10756.87710099706133619875972,8999.08793774000000000000
1648382399999,2022-03-27 11:59,9357.897937570000,10717.30704181466221546058900,8999.08793774000000000000
1648396799999,2022-03-27 15:59,9357.897937570000,10786.56426377452241693730224,8999.08793774000000000000
1648411199999,2022-03-27 19:59,9357.897937570000,10780.10551444516388276722892,8999.08793774000000000000
1648425599999,2022-03-27 23:59,9357.897937570000,11260.32771420919696508492912,8999.08793774000000000000
1648439999999,2022-03-28 03:59,9357.897937570000,11313.62321686589932969606280,8999.08793774000000000000
1648454399999,2022-03-28 07:59,9357.897937570000,11299.15715731064209158468488,8999.08793774000000000000
1648468799999,2022-03-28 11:59,9357.897937570000,11362.47021384154685878424948,8999.08793774000000000000
1648483199999,2022-03-28 15:59,9357.897937570000,11403.34116036094633953210362,8999.08793774000000000000
1648497599999,2022-03-28 19:59,9357.897937570000,11531.69136994887280207715336,8999.08793774000000000000
1648511999999,2022-03-28 23:59,9357.897937570000,11331.13109246793190128664502,8999.08793774000000000000
1648526399999,2022-03-29 03:59,9357.897937570000,11382.31295377671686026282172,8999.08793774000000000000
1648540799999,2022-03-29 07:59,9357.897937570000,11384.56846638689493362526728,8999.08793774000000000000
1648555199999,2022-03-29 11:59,9357.897937570000,11517.22050119828469387331820,8999.08793774000000000000
1648569599999,2022-03-29 15:59,9357.897937570000,11407.54680167779223538596000,8999.08793774000000000000
1648583999999,2022-03-29 19:59,9357.897937570000,11470.42462603125325921814438,8999.08793774000000000000
1648598399999,2022-03-29 23:59,9357.897937570000,11406.29641089176601134707760,8999.08793774000000000000
1648612799999,2022-03-30 03:59,9357.897937570000,11406.45511433768472439816652,8999.08793774000000000000
1648627199999,2022-03-30 07:59,9357.897937570000,11394.18685704863511853974728,8999.08793774000000000000
1648641599999,2022-03-30 11:59,9357.897937570000,11378.66998831358276522646242,8999.08793774000000000000
1648655999999,2022-03-30 15:59,9357.897937570000,11340.41283945651117972911822,8999.08793774000000000000
1648670399999,2022-03-30 19:59,9357.897937570000,11319.51207654854975790995318,8999.08793774000000000000
1648684799999,2022-03-30 23:59,9357.897937570000,11318.09336392594308063506738,8999.08793774000000000000
1648699199999,2022-03-31 03:59,9357.897937570000,11324.72283968954750308737272,8999.08793774000000000000
1648713599999,2022-03-31 07:59,9357.897937570000,11340.40081646818400449797512,8999.08793774000000000000
1648727999999,2022-03-31 11:59,9357.897937570000,11338.29679351092833904793262,8999.08793774000000000000
1648742399999,2022-03-31 15:59,9357.897937570000,11170.40778451025341136568422,8999.08793774000000000000
1648756799999,2022-03-31 19:59,9357.897937570000,10960.76534164696434096967814,8999.08793774000000000000
1648771199999,2022-03-31 23:59,9357.897937570000,10943.54120856945310483407308,8999.08793774000000000000
1648785599999,2022-04-01 03:59,9357.897937570000,10724.63625549890823636542276,8999.08793774000000000000
1648799999999,2022-04-01 07:59,9357.897937570000,10824.59778504870854313538478,8999.08793774000000000000
1648814399999,2022-04-01 11:59,9357.897937570000,10836.27691590972656266779212,8999.08793774000000000000
1648828799999,2022-04-01 15:59,9357.897937570000,11189.20933365629003782726400,8999.08793774000000000000
1648843199999,2022-04-01 19:59,9357.897937570000,11148.25422621860033046140816,8999.08793774000000000000
1648857599999,2022-04-01 23:59,9357.897937570000,11129.45267707256370399982838,8999.08793774000000000000
1648871999999,2022-04-02 03:59,9357.897937570000,11205.54376559759030685827966,8999.08793774000000000000
1648886399999,2022-04-02 07:59,9357.897937570000,11201.83106680215859548129038,8999.08793774000000000000
1648900799999,2022-04-02 11:59,9357.897937570000,11191.81591752562162793908808,8999.08793774000000000000
1648915199999,2022-04-02 15:59,9357.897937570000,11132.23479657147205248634172,8999.08793774000000000000
1648929599999,2022-04-02 19:59,9357.897937570000,11090.19762018433657431760688,8999.08793774000000000000
1648943999999,2022-04-02 23:59,9357.897937570000,11015.83784197842320474376200,8999.08793774000000000000
1648958399999,2022-04-03 03:59,9357.897937570000,11047.63864610380169111726150,8999.08793774000000000000
1648972799999,2022-04-03 07:59,9357.897937570000,11148.76881011900343035433284,8999.08793774000000000000
1648987199999,2022-04-03 11:59,9357.897937570000,11122.02247028636941115339258,8999.08793774000000000000
1649001599999,2022-04-03 15:59,9357.897937570000,11160.47198695667580034902638,8999.08793774000000000000
1649015999999,2022-04-03 19:59,9357.897937570000,11158.79117318853670303522100,8999.08793774000000000000
1649030399999,2022-04-03 23:59,9357.897937570000,11159.23602375664218658751570,8999.08793774000000000000
1649044799999,2022-04-04 03:59,9357.897937570000,11062.59283898514224361304928,8999.08793774000000000000
1649059199999,2022-04-04 07:59,9357.897937570000,11103.12233263604994779643938,8999.08793774000000000000
1649073599999,2022-04-04 11:59,9357.897937570000,11099.77994188109523353865758,8999.08793774000000000000
1649087999999,2022-04-04 15:59,9357.897937570000,10973.24760812823766594244456,8999.08793774000000000000
1649102399999,2022-04-04 19:59,9357.897937570000,11043.43300478695579526340512,8999.08793774000000000000
1649116799999,2022-04-04 23:59,9357.897937570000,11200.87403693131544708229962,8999.08793774000000000000
1649131199999,2022-04-05 03:59,9357.897937570000,11216.57846428427173400141684,8999.08793774000000000000
1649145599999,2022-04-05 07:59,9357.897937570000,11232.00876750336842565047138,8999.08793774000000000000
1649159999999,2022-04-05 11:59,9357.897937570000,11225.60772851798033258988494,8999.08793774000000000000
1649174399999,2022-04-05 15:59,9357.897937570000,11004.46890421624630617484664,8999.08793774000000000000
1649188799999,2022-04-05 19:59,9357.897937570000,11069.09968026780947870769500,8999.08793774000000000000
1649203199999,2022-04-05 23:59,9357.897937570000,10940.46572815536168070766810,8999.08793774000000000000
1649217599999,2022-04-06 03:59,9357.897937570000,10872.73542571305273358612856,8999.08793774000000000000
1649231999999,2022-04-06 07:59,9357.897937570000,10887.20148526830997169750648,8999.08793774000000000000
1649246399999,2022-04-06 11:59,9357.897937570000,10777.34744092290988474300178,8999.08793774000000000000
1649260799999,2022-04-06 15:59,9357.897937570000,10620.84660646573533599949770,8999.08793774000000000000
1649275199999,2022-04-06 19:59,9357.897937570000,10521.34916426536399315165934,8999.08793774000000000000
1649289599999,2022-04-06 23:59,9357.897937570000,10380.89661462730294293796514,8999.08793774000000000000
1649303999999,2022-04-07 03:59,9357.897937570000,10410.61022797908380918502248,8999.08793774000000000000
1649318399999,2022-04-07 07:59,9357.897937570000,10446.98938605945062357781446,8999.08793774000000000000
1649332799999,2022-04-07 11:59,9357.897937570000,10524.27555962419844441188988,8999.08793774000000000000
1649347199999,2022-04-07 15:59,9357.897937570000,10419.69239336143197879052022,8999.08793774000000000000
1649361599999,2022-04-07 19:59,9357.897937570000,10433.42505062873152780216904,8999.08793774000000000000
1649375999999,2022-04-07 23:59,9357.897937570000,10446.71526192559102830775178,8999.08793774000000000000
1649390399999,2022-04-08 03:59,9357.897937570000,10485.61443835933377114813752,8999.08793774000000000000
1649404799999,2022-04-08 07:59,9357.897937570000,10523.50127917592835952627424,8999.08793774000000000000
1649419199999,2022-04-08 11:59,9357.897937570000,10411.75241187016545614361698,8999.08793774000000000000
1649433599999,2022-04-08 15:59,9357.897937570000,10495.72577154248814053948462,8999.08793774000000000000
1649447999999,2022-04-08 19:59,9357.897937570000,10275.18328746178200558914408,8999.08793774000000000000
1649462399999,2022-04-08 23:59,9357.897937570000,10160.04393744775568702413262,8999.08793774000000000000
1649476799999,2022-04-09 03:59,9357.897937570000,10190.82038296765884370424000,8999.08793774000000000000
1649491199999,2022-04-09 07:59,9357.897937570000,10215.12846076754172602935958,8999.08793774000000000000
1649505599999,2022-04-09 11:59,9357.897937570000,10206.47431376964099465255620,8999.08793774000000000000
1649519999999,2022-04-09 15:59,9357.897937570000,10162.15036500267678752040374,8999.08793774000000000000
1649534399999,2022-04-09 19:59,9357.897937570000,10222.54664456540884364465228,8999.08793774000000000000
1649548799999,2022-04-09 23:59,9357.897937570000,10280.74512186193326751594214,8999.08793774000000000000
1649563199999,2022-04-10 03:59,9357.897937570000,10288.37971944968953929181064,8999.08793774000000000000
1649577599999,2022-04-10 07:59,9357.897937570000,10251.79857516542618101581458,8999.08793774000000000000
1649591999999,2022-04-10 11:59,9357.897937570000,10263.04487844666589222707032,8999.08793774000000000000
1649606399999,2022-04-10 15:59,9357.897937570000,10279.18213337940048746733914,8999.08793774000000000000
1649620799999,2022-04-10 19:59,9357.897937570000,10396.59863738259379481085374,8999.08793774000000000000
1649635199999,2022-04-10 23:59,9357.897937570000,10137.64270559656279635830870,8999.08793774000000000000
1649649599999,2022-04-11 03:59,9357.897937570000,10126.18960691609567117139164,8999.08793774000000000000
1649663999999,2022-04-11 07:59,9357.897937570000,10172.96624530180362545673650,8999.08793774000000000000
1649678399999,2022-04-11 11:59,9357.897937570000,9875.248199148959681798837060,8999.08793774000000000000
1649692799999,2022-04-11 15:59,9357.897937570000,9758.355897436831214533161620,8999.08793774000000000000
1649707199999,2022-04-11 19:59,9357.897937570000,9614.998593818924628475294460,8999.08793774000000000000
1649721599999,2022-04-11 23:59,9357.897937570000,9505.618255213615245627827900,8999.08793774000000000000
1649735999999,2022-04-12 03:59,9357.897937570000,9557.721077428261827309566060,8999.08793774000000000000
