ts,datetime_utc,equity,B&H BTC,Equiponderado,B&H BTC filtrado
1691409599999,2023-08-07 11:59,13315.79365405,28772.6009238568000000,40279.7335595720000000,33049.66394322
1691423999999,2023-08-07 15:59,13315.79365405,28542.1546108468000000,39876.9482720480000000,33049.66394322
1691438399999,2023-08-07 19:59,13315.79365405,28835.3752907527000000,40030.3854437855000000,33049.66394322
1691452799999,2023-08-07 23:59,13315.79365405,28890.9098850682000000,40263.4685878250000000,33049.66394322
1691467199999,2023-08-08 03:59,13315.79365405,28875.1050263476000000,40286.6160122300000000,33049.66394322
1691481599999,2023-08-08 07:59,13315.79365405,28867.7267881714000000,40314.2420575310000000,33049.66394322
1691495999999,2023-08-08 11:59,13315.79365405,29115.9857110411000000,40565.9202569015000000,33049.66394322
1691510399999,2023-08-08 15:59,13315.79365405,29211.6852185383000000,40714.7030511755000000,33049.66394322
1691524799999,2023-08-08 19:59,13315.79365405,29556.7118120728000000,41095.6586177720000000,33049.66394322
1691539199999,2023-08-08 23:59,13315.79365405,29444.1392826874000000,41016.8425097750000000,33049.66394322
1691553599999,2023-08-09 03:59,13315.79365405,29390.3256179197000000,40925.3378485325000000,33049.66394322
1691567999999,2023-08-09 07:59,13315.79365405,29491.1978044600000000,41159.9995943900000000,33049.66394322
1691582399999,2023-08-09 11:59,13315.79365405,29560.7470951504000000,41204.9500349540000000,33049.66394322
1691596799999,2023-08-09 15:59,13315.79365405,29435.5148541490000000,41159.8529561750000000,33049.66394322
1691611199999,2023-08-09 19:59,13315.79365405,29093.8213253134000000,41044.6367277350000000,33049.66394322
1691625599999,2023-08-09 23:59,13315.79365405,29257.7744811403000000,41140.6259399375000000,33049.66394322
1691639999999,2023-08-10 03:59,13315.79365405,29258.4074667211000000,41027.9640206315000000,33049.66394322
1691654399999,2023-08-10 07:59,13315.79365405,29188.5515736400000000,40835.2690040360000000,33049.66394322
1691668799999,2023-08-10 11:59,13315.79365405,29180.6491442797000000,40846.6690141145000000,33049.66394322
1691683199999,2023-08-10 15:59,13315.79365405,29143.0557350200000000,40923.7536308360000000,33049.66394322
1691697599999,2023-08-10 19:59,13315.79365405,29121.8111564644000000,40800.5612884940000000,33049.66394322
1691711999999,2023-08-10 23:59,13315.79365405,29132.9180753275000000,40845.1872923195000000,33049.66394322
1691726399999,2023-08-11 03:59,13315.79365405,29089.6475766400000000,40744.4636702660000000,33049.66394322
1691740799999,2023-08-11 07:59,13315.79365405,29094.8697076816000000,40738.5472905680000000,33049.66394322
1691755199999,2023-08-11 11:59,13315.79365405,29123.2353740212000000,40787.7201185180000000,33049.66394322
1691769599999,2023-08-11 15:59,13315.79365405,29073.7141427233000000,40544.7771002225000000,33049.66394322
1691783999999,2023-08-11 19:59,13315.79365405,29074.5746074972000000,40507.2287526560000000,33049.66394322
1691798399999,2023-08-11 23:59,13315.79365405,29103.5238074191000000,40608.7601940815000000,33049.66394322
1691812799999,2023-08-12 03:59,13315.79365405,29079.8264097379000000,40597.1634963875000000,33049.66394322
1691827199999,2023-08-12 07:59,13315.79365405,29099.0335659553000000,40653.0008841065000000,33049.66394322
1691841599999,2023-08-12 11:59,13315.79365405,29107.3019401045000000,40663.7153928725000000,33049.66394322
1691855999999,2023-08-12 15:59,13315.79365405,29116.1637382357000000,40642.3513303205000000,33049.66394322
1691870399999,2023-08-12 19:59,13315.79365405,29093.7619829152000000,40535.8727080280000000,33049.66394322
1691884799999,2023-08-12 23:59,13315.79365405,29107.6184328949000000,40595.8520961005000000,33049.66394322
1691899199999,2023-08-13 03:59,13315.79365405,29096.1356788432000000,40596.7027850600000000,33049.66394322
1691913599999,2023-08-13 07:59,13315.79365405,29074.1789915092000000,40593.2235078200000000,33049.66394322
1691927999999,2023-08-13 11:59,13315.79365405,29061.3412526986000000,40587.6523695350000000,33049.66394322
1691942399999,2023-08-13 15:59,13315.79365405,29052.2618657740000000,40511.3840631860000000,33049.66394322
1691956799999,2023-08-13 19:59,13315.79365405,29120.2188021127000000,40788.7602138815000000,33049.66394322
1691971199999,2023-08-13 23:59,13315.79365405,28982.6730134848000000,40345.7226184580000000,33049.66394322
1691985599999,2023-08-14 03:59,13315.79365405,29077.6900834027000000,40513.5978416915000000,33049.66394322
1691999999999,2023-08-14 07:59,13315.79365405,29099.5478667397000000,40521.5429116685000000,33049.66394322
1692014399999,2023-08-14 11:59,13315.79365405,29087.6596063003000000,40552.9431509975000000,33049.66394322
1692028799999,2023-08-14 15:59,13315.79365405,29275.5772006003000000,40739.3257258535000000,33049.66394322
1692043199999,2023-08-14 19:59,13315.79365405,29038.7515797838000000,40465.2058206530000000,33049.66394322
1692057599999,2023-08-14 23:59,13315.79365405,29108.3701032721000000,40565.8768693325000000,33049.66394322
1692071999999,2023-08-15 03:59,13315.79365405,29079.7670673397000000,40463.6935609265000000,33049.66394322
1692086399999,2023-08-15 07:59,13315.79365405,29086.5222103348000000,40434.3281961860000000,33049.66394322
1692100799999,2023-08-15 11:59,13315.79365405,29044.1517380200000000,40269.9819509420000000,33049.66394322
1692115199999,2023-08-15 15:59,13315.79365405,29011.1771454202000000,40263.4034829950000000,33049.66394322
1692129599999,2023-08-15 19:59,13315.79365405,28861.9013427481000000,39611.0896502945000000,33049.66394322
1692143999999,2023-08-15 23:59,13315.79365405,28879.9711030000000000,39665.1925097780000000,33049.66394322
1692158399999,2023-08-16 03:59,13315.79365405,28908.1686325447000000,39596.3858877755000000,33049.66394322
1692172799999,2023-08-16 07:59,13315.79365405,28877.6666398699000000,39419.5639786835000000,33049.66394322
1692187199999,2023-08-16 11:59,13315.79365405,28845.0283208599000000,39357.6286819775000000,33049.66394322
1692201599999,2023-08-16 15:59,13315.79365405,28787.5453178035000000,39002.5578182675000000,33049.66394322
1692215999999,2023-08-16 19:59,13315.79365405,28792.6388736490000000,39096.4563782150000000,33049.66394322
1692230399999,2023-08-16 23:59,13315.79365405,28415.6267274847000000,38739.6672360035000000,33049.66394322
1692244799999,2023-08-17 03:59,13315.79365405,28343.2290016807000000,38783.9940188495000000,33049.66394322
1692259199999,2023-08-17 07:59,13315.79365405,28308.2961099403000000,38762.4322282235000000,33049.66394322
1692273599999,2023-08-17 11:59,13315.79365405,28232.2587170467000000,38604.7793688935000000,33049.66394322
1692287999999,2023-08-17 15:59,13315.79365405,27627.8662817794000000,37687.9038047510000000,33049.66394322
1692302399999,2023-08-17 19:59,13315.79365405,27588.2947925797000000,37869.5770321685000000,33049.66394322
1692316799999,2023-08-17 23:59,13315.79365405,26331.6206066977000000,35888.1047898665000000,33049.66394322
1692331199999,2023-08-18 03:59,13315.79365405,26108.6811070600000000,35714.0724928700000000,33049.66394322
1692345599999,2023-08-18 07:59,13315.79365405,26140.3204957003000000,36228.5393035775000000,33049.66394322
1692359999999,2023-08-18 11:59,13315.79365405,26203.6289441800000000,36273.0907550300000000,33049.66394322
1692374399999,2023-08-18 15:59,13315.79365405,25717.0212789400000000,35759.5993644260000000,33049.66394322
1692388799999,2023-08-18 19:59,13315.79365405,25779.3406874497000000,35663.7112360385000000,33049.66394322
1692403199999,2023-08-18 23:59,13315.79365405,25768.4513573800000000,35748.7615650740000000,33049.66394322
1692417599999,2023-08-19 03:59,13315.79365405,25682.9092903747000000,35671.4007857915000000,33049.66394322
1692431999999,2023-08-19 07:59,13315.79365405,25633.9320310603000000,35743.2540605915000000,33049.66394322
1692446399999,2023-08-19 11:59,13315.79365405,25616.2183251976000000,35670.2803128860000000,33049.66394322
1692460799999,2023-08-19 15:59,13315.79365405,25928.6857229197000000,36194.4170969405000000,33049.66394322
1692475199999,2023-08-19 19:59,13315.79365405,25839.2864000314000000,36065.7588514730000000,33049.66394322
1692489599999,2023-08-19 23:59,13315.79365405,25813.9570863997000000,36040.1424520145000000,33049.66394322
1692503999999,2023-08-20 03:59,13315.79365405,25819.1297654428000000,35949.2828250920000000,33049.66394322
1692518399999,2023-08-20 07:59,13315.79365405,25802.5138939468000000,35910.3717291380000000,33049.66394322
1692532799999,2023-08-20 11:59,13315.79365405,25889.8065616990000000,36190.1187530870000000,33049.66394322
1692547199999,2023-08-20 15:59,13315.79365405,25820.7023389951000000,36089.3181800615000000,33049.66394322
1692561599999,2023-08-20 19:59,13315.79365405,25850.7889348825000000,36255.0563409965000000,33049.66394322
1692575999999,2023-08-20 23:59,13315.79365405,25902.9509029003000000,36251.8212143615000000,33049.66394322
1692590399999,2023-08-21 03:59,13315.79365405,25804.7095626802000000,36120.8895356030000000,33049.66394322
1692604799999,2023-08-21 07:59,13315.79365405,25738.1273918998000000,35897.8108535870000000,33049.66394322
1692619199999,2023-08-21 11:59,13315.79365405,25746.2968620520000000,35741.4680079320000000,33049.66394322
1692633599999,2023-08-21 15:59,13315.79365405,25655.2952944123000000,35252.7617538815000000,33049.66394322
1692647999999,2023-08-21 19:59,13315.79365405,25811.7119656678000000,35675.7714212810000000,33049.66394322
1692662399999,2023-08-21 23:59,13315.79365405,25840.5721519924000000,35606.7819008600000000,33049.66394322
1692676799999,2023-08-22 03:59,13315.79365405,25770.4195469203000000,35500.1942836715000000,33049.66394322
1692691199999,2023-08-22 07:59,13315.79365405,25820.5638733993000000,35532.7641162365000000,33049.66394322
1692705599999,2023-08-22 11:59,13315.79365405,25764.1391431108000000,35386.8485263880000000,33049.66394322
1692719999999,2023-08-22 15:59,13315.79365405,25652.3479553017000000,34989.2606497505000000,33049.66394322
1692734399999,2023-08-22 19:59,13315.79365405,25497.4445152003000000,34777.1380317035000000,33049.66394322
1692748799999,2023-08-22 23:59,13315.79365405,25770.4294373200000000,35224.2936479840000000,33049.66394322
