ts,datetime_utc,equity,B&H BTC filtrado (OOS),B&H ETH (OOS)
1703462399999,2023-12-24 23:59,12780.64048611522056887595375,15275.76055221105835724034327,8878.098604959650761496358524
1703476799999,2023-12-25 03:59,12825.15438440631415383335616,15357.13012689964810285098187,8925.389504432356058241298707
1703491199999,2023-12-25 07:59,12841.50567540378882890477347,15387.01961411942028967147349,8942.760871319925250992549537
1703505599999,2023-12-25 11:59,12834.82489962378224608778355,15374.80743085355400115113719,8935.663315097238966821045247
1703519999999,2023-12-25 15:59,12863.43043127850656477931495,15427.09716583171076139014624,8966.053403896033829986326045
1703534399999,2023-12-25 19:59,12814.37655828608253956506304,15337.42870417239420092867136,8913.939303233326251732573555
1703548799999,2023-12-25 23:59,12807.58505141579960454668656,15325.01410902919311204611953,8906.724107957225277768171404
1703563199999,2023-12-26 03:59,12797.91453619833151229225917,15307.33680507528721374596422,8896.450297292342369188424863
1703577599999,2023-12-26 07:59,12697.03851295657465682909102,15122.93958482328408376762649,8789.281119631559967858473354
1703591999999,2023-12-26 11:59,12701.46775656762874488455395,15131.03605991667609825624725,8793.986681768147559574387800
1703606399999,2023-12-26 15:59,12651.23275194559029618884526,15039.20853823245500059780684,8740.617764535683290196391457
1703620799999,2023-12-26 19:59,12587.41473358298597745638360,14922.55182626183172517426277,8672.818456751017072889590813
1703635199999,2023-12-26 23:59,12658.20881063300048487619937,15051.96048650454742341738453,8748.029024900808747148956710
1703649599999,2023-12-27 03:59,12606.71885365449671123144285,14957.83896354386525498716824,8693.326865062977993451451274
1703663999999,2023-12-27 07:59,12649.49796486459411170045561,15036.03741882087646158976371,8738.774752698853150107658299
1703678399999,2023-12-27 11:59,12861.40036129010677442056111,15423.38628141390608808286172,8963.896687916764517116531924
1703692799999,2023-12-27 15:59,13068.20912756290723587688424,15801.42419764953489791404587,9183.607226677600153652103936
1703707199999,2023-12-27 19:59,13085.59390873629453149457623,15833.20286239109855478188234,9202.076558063706451137068137
1703721599999,2023-12-27 23:59,13202.52594006812245615879748,16046.94980485664773728147031,9326.303398469618872437209513
1703735999999,2023-12-28 03:59,13332.81952295996354645699856,16285.12111385392949682173089,9464.725351320903862080359469
1703750399999,2023-12-28 07:59,13208.61615003332182723505900,16058.08245811006175720332384,9332.773546407426811046591877
1703764799999,2023-12-28 11:59,13287.82578994433910196025434,16202.87442103022228297482504,9416.924682616734909566195221
1703779199999,2023-12-28 15:59,13130.55073138849352525752493,15915.38208458902750184138301,9249.838013750070507053599764
1703793599999,2023-12-28 19:59,13143.17407567999767621559427,15938.45703860519474313395217,9263.248865839345143443955936
1703807999999,2023-12-28 23:59,13076.29249715308094657810408,15816.20026469497532435577875,9192.194877576872508533647800
1703822399999,2023-12-29 03:59,13104.89802880780526526963548,15868.48999967313208459478780,9222.584966375667371698928597
1703836799999,2023-12-29 07:59,13033.99322066751440564843314,15738.87892755308158598945053,9147.256759172461007646664840
1703851199999,2023-12-29 11:59,13179.45696292721574753659474,16004.78066374523099515323720,9301.795262341558498916821773
1703865599999,2023-12-29 15:59,13013.65561042009105132709920,15701.70261274925658612920022,9125.650386361962982351091008
1703879999999,2023-12-29 19:59,12975.63793609187679551770908,15632.20786819764179510187206,9085.260978022919486789492012
1703894399999,2023-12-29 23:59,12910.38041355567989816722197,15512.91980182166611496952625,9015.932362543862302175019173
1703908799999,2023-12-30 03:59,12906.17263212517851451453219,15505.22815048294370120533653,9011.462078514104090044900450
1703923199999,2023-12-30 07:59,12897.38796562992123987119739,15489.17014154771620580290537,9002.129380276538699808336798
1703937599999,2023-12-30 11:59,12869.55755160713138658937200,15438.29728971090304809940495,8972.562764851646665193341029
1703951999999,2023-12-30 15:59,12961.20598399252555860365905,15605.82685351833948122644943,9069.928688061204917115137442
1703966399999,2023-12-30 19:59,12912.85340790518509733152210,15517.44033374880998972567284,9018.559634736790374216404739
1703980799999,2023-12-30 23:59,12882.62382025974094635298763,15462.18189123640949084083618,8986.444173154580060755288645
1703995199999,2023-12-31 03:59,12854.35048187584568426561595,15410.49939189025713168847369,8956.407001516029266968701430
1704009599999,2023-12-31 07:59,12894.17676401190702603098676,15483.30019710500699529865532,8998.717847727512695814298825
1704023999999,2023-12-31 11:59,12945.07615517560358793501489,15576.34219005323689513038884,9052.792599280465103949682334
1704038399999,2023-12-31 15:59,12909.60529592374543275751596,15511.50291868032251243401762,9015.108889169959473624734145
1704052799999,2023-12-31 19:59,12894.25058473875792749857781,15483.43513835656352887346567,8998.796273763122489009564066
1704067199999,2023-12-31 23:59,12846.41475373937377649957821,15395.99320734792977239636150,8947.976202687976498477688048
1704081599999,2024-01-01 03:59,12816.66500081846048506038555,15341.61188297064674174779208,8916.370510337229840785796018
1704095999999,2024-01-01 07:59,12856.74965549849998196232504,15414.88498256584447286980993,8958.955847673347545814821755
1704110399999,2024-01-01 11:59,12929.83217508089243487746332,15548.47682160681271193205241,9036.597622927042809127410116
1704124799999,2024-01-01 15:59,12967.59147686512853555028477,15617.49927177797963544754436,9076.712540141452028505580769
1704139199999,2024-01-01 19:59,13050.86125675294539099298778,15769.71300353374950783361457,9165.177108309298752764772355
1704153599999,2024-01-01 23:59,13105.41477389576157554277282,15869.43458843402781961846022,9223.133948624935924065785283
1704167999999,2024-01-02 03:59,13232.34951371588664906558118,16101.46607048548730150485006,9357.987516855975323324366783
1704182399999,2024-01-02 07:59,13230.17180227378505577164525,16097.48530356456956104794486,9355.673948805486424064042181
1704196799999,2024-01-02 11:59,13250.10339852352845202122841,16133.91944148483362624673826,9376.848978420130586785657188
1704211199999,2024-01-02 15:59,13125.49401159920677472753809,15906.13860885740495196687432,9244.465830310799673177930772
1704225599999,2024-01-02 19:59,13168.71604717040958400209714,15985.14671164375536001833187,9290.384274160333589005729241
1704239999999,2024-01-02 23:59,13117.59519382616031769529587,15891.69989494085585946216730,9236.074244500551801284550009
1704254399999,2024-01-03 03:59,13166.20614245747893410400149,15980.55870909083321847478010,9287.717788949600620366711055
1704268799999,2024-01-03 07:59,13140.84872278419427998647623,15934.20638918116393552742627,9260.778445717636657793100851
1704283199999,2024-01-03 11:59,12941.68040174046212042582665,15570.13489248163635068911293,9049.185001642414616967481259
1704297599999,2024-01-03 15:59,12693.34747661402958344953858,15116.19252224545740502710919,8785.359817851070308095211315
1704311999999,2024-01-03 19:59,12568.33207569202794808409749,14887.66951273446779608578835,8652.545326545885531913526075
1704326399999,2024-01-03 23:59,12580.10648162474673216486977,14909.19264235773490126803852,8665.054279225647546558331977
1704340799999,2024-01-04 03:59,12567.68200572265148879277421,15053.30989902011275916548799,8748.813285256906679101609117
1704355199999,2024-01-04 07:59,12567.68200572265148879277421,15030.62154489204160666177970,8712.619669822987119486700503
1704369599999,2024-01-04 11:59,12567.68200572265148879277421,15030.62154489204160666177970,8737.284658022267079397618724
1704383999999,2024-01-04 15:59,12567.68200572265148879277421,15030.62154489204160666177970,8928.369693785528199661377856
1704398399999,2024-01-04 19:59,12567.68200572265148879277421,15030.62154489204160666177970,8918.174309156255084276896556
1704412799999,2024-01-04 23:59,12567.68200572265148879277421,15030.62154489204160666177970,8890.097788407949120371940361
1704427199999,2024-01-05 03:59,12567.68200572265148879277421,15030.62154489204160666177970,8792.731865198390868450143947
1704441599999,2024-01-05 07:59,12567.68200572265148879277421,15030.62154489204160666177970,8833.787894840117606171497490
1704455999999,2024-01-05 11:59,12567.68200572265148879277421,15030.62154489204160666177970,8791.516261646439073923532716
1704470399999,2024-01-05 15:59,12567.68200572265148879277421,15030.62154489204160666177970,8724.932557413724651143343303
1704484799999,2024-01-05 19:59,12567.68200572265148879277421,15030.62154489204160666177970,8761.283024918863797148782399
1704499199999,2024-01-05 23:59,12567.68200572265148879277421,15030.62154489204160666177970,8896.646362381366852176587965
1704513599999,2024-01-06 03:59,12503.95664657309334722960857,15030.62154489204160666177970,8834.729007267435124514680379
1704527999999,2024-01-06 07:59,12438.01506690196707585130722,14875.63732114731421334978422,8756.812740889105585018663676
1704542399999,2024-01-06 11:59,12456.43357556702750897408389,14912.60749896085446938463210,8778.575965770823196704767989
1704556799999,2024-01-06 15:59,12482.08674168971528339553681,14964.09929616782134851064544,8808.887628534008266674783546
1704571199999,2024-01-06 19:59,12476.21273081815546958881344,14952.30880702728688847791018,8801.946924382541568893809738
1704585599999,2024-01-06 23:59,12463.43592750996039435949989,14926.66282782329950366094363,8786.849912527656378805250890
1704599999999,2024-01-07 03:59,12452.20170548232175091042311,14936.12186430892601961940921,8792.418161055951695669082984
1704614399999,2024-01-07 07:59,12452.20170548232175091042311,14913.38876420252174640508716,8819.671208430354831023754151
1704628799999,2024-01-07 11:59,12452.20170548232175091042311,14913.38876420252174640508716,8772.184243868625051290650866
1704643199999,2024-01-07 15:59,12452.20170548232175091042311,14913.38876420252174640508716,8747.832959811784264160793608
1704657599999,2024-01-07 19:59,12452.20170548232175091042311,14913.38876420252174640508716,8817.514492451085518153960030
1704671999999,2024-01-07 23:59,12452.20170548232175091042311,14913.38876420252174640508716,8710.933510057376565788497826
